,VehicleID,Travel_Time,Startpoint,Endpoint
3397,Truck36602,649,SourceSink13022,12749
3398,Truck36724,627,SourceSink13040,12657
3399,Truck36837,609,SourceSink13033,12657
3400,Truck36865,605,SourceSink13022,12657
3401,Truck37167,550,SourceSink12625,13023
3402,Truck37867,437,SourceSink11302,12625
3403,Truck36889,601,SourceSink13011,12630
3404,Truck37556,491,SourceSink12799,12354
3405,Truck38834,274,SourceSink12542,12750
3406,Truck38946,254,SourceSink13040,12870
3407,Truck37228,542,SourceSink12629,13022
3408,Truck37302,532,SourceSink12630,12871
3409,Truck38012,413,SourceSink10000,12756
3410,Truck38106,396,SourceSink12355,13022
3411,Truck38954,253,SourceSink12254,12656
3412,Truck39945,87,SourceSink12355,10000
3413,Truck39949,86,SourceSink10000,12355
3414,Truck40282,34,SourceSink12656,12625
3415,Truck40313,29,SourceSink13012,13034
3416,Truck35823,781,SourceSink13040,12799
3417,Truck35843,777,SourceSink12799,13011
3418,Truck37787,455,SourceSink12749,12800
3419,Truck38957,254,SourceSink13040,12870
3420,Truck39352,185,SourceSink12354,12542
3421,Truck39768,118,SourceSink10000,12541
3422,Truck35948,760,SourceSink13034,12757
3423,Truck36189,720,SourceSink13022,12750
3424,Truck37241,542,SourceSink12629,13022
3425,Truck38514,329,SourceSink12624,12757
3426,Truck38617,311,SourceSink12624,12756
3427,Truck38847,274,SourceSink10000,12630
3428,Truck38850,274,SourceSink12354,12629
3429,Truck38859,272,SourceSink11303,12630
3430,Truck40031,77,SourceSink13040,12871
3431,Truck40038,75,SourceSink12871,13034
3432,Truck40372,22,SourceSink13040,13033
3433,Truck36502,669,SourceSink12749,13034
3434,Truck37899,437,SourceSink13040,11303
3435,Truck39226,206,SourceSink13023,12800
3436,Truck39247,202,SourceSink12355,12800
3437,Truck40298,34,SourceSink12625,12656
3438,Truck40364,24,SourceSink13034,13023
3439,Truck40473,6,SourceSink13040,13034
3440,Truck37609,488,SourceSink13012,12624
3441,Truck38522,330,SourceSink12749,12254
3442,Truck40371,24,SourceSink13034,13023
3443,Truck36064,744,SourceSink13040,12756
3444,Truck36457,677,SourceSink12253,12657
3445,Truck37468,509,SourceSink12624,13034
3446,Truck39396,182,SourceSink12750,12629
3447,Truck40208,52,SourceSink10000,12354
3448,Truck36082,742,SourceSink12750,13040
3449,Truck36390,689,SourceSink12871,12757
3450,Truck37025,583,SourceSink12630,13022
3451,Truck37148,561,SourceSink12253,12624
3452,Truck37614,489,SourceSink13022,12624
3453,Truck38497,337,SourceSink12354,12657
3454,Truck40263,43,SourceSink12624,12542
3455,Truck40442,14,SourceSink13022,13033
3456,Truck36791,625,SourceSink13034,12657
3457,Truck37284,542,SourceSink13022,12625
3458,Truck38066,409,SourceSink11303,12750
3459,Truck39070,239,SourceSink12757,11302
3460,Truck39438,178,SourceSink11303,12624
3461,Truck39710,134,SourceSink12254,12542
3462,Truck37493,509,SourceSink13034,12624
3463,Truck37848,450,SourceSink10000,12799
3464,Truck37968,428,SourceSink13023,12254
3465,Truck39432,180,SourceSink10000,12624
3466,Truck39586,156,SourceSink12541,12354
3467,Truck39863,109,SourceSink12541,12800
3468,Truck39989,87,SourceSink12355,10000
3469,Truck36118,739,SourceSink13012,12757
3470,Truck37706,477,SourceSink13040,12354
3471,Truck38047,416,SourceSink13012,10000
3472,Truck39497,172,SourceSink12757,12656
3473,Truck40075,77,SourceSink12871,13040
3474,Truck40079,76,SourceSink13023,12253
3475,Truck40503,6,SourceSink10000,11303
3476,Truck38136,401,SourceSink12750,12254
3477,Truck38983,257,SourceSink10000,12870
3478,Truck39433,182,SourceSink12625,12750
3479,Truck40428,20,SourceSink13034,13033
3480,Truck40447,17,SourceSink13012,13023
3481,Truck36422,689,SourceSink12757,12871
3482,Truck36545,671,SourceSink13040,12749
3483,Truck37096,576,SourceSink12656,13033
3484,Truck37394,528,SourceSink12800,12756
3485,Truck37845,454,SourceSink13012,12354
3486,Truck39006,255,SourceSink12870,11303
3487,Truck39726,135,SourceSink12542,12254
3488,Truck40061,81,SourceSink12656,12749
3489,Truck40253,50,SourceSink12354,11303
3490,Truck36249,720,SourceSink13022,12750
3491,Truck36513,676,SourceSink12541,11302
3492,Truck36823,625,SourceSink13034,12657
3493,Truck37038,587,SourceSink12630,13033
3494,Truck38562,330,SourceSink12355,12756
3495,Truck38705,307,SourceSink12541,13033
3496,Truck39958,97,SourceSink12355,12541
3497,Truck38052,419,SourceSink13033,11303
3498,Truck38095,411,SourceSink12756,11303
3499,Truck36026,760,SourceSink13034,12757
3500,Truck37949,438,SourceSink13011,12254
3501,Truck38384,364,SourceSink11303,12871
3502,Truck39649,152,SourceSink12656,12750
3503,Truck40232,56,SourceSink12253,13034
3504,Truck40256,52,SourceSink10000,12354
3505,Truck40479,15,SourceSink12656,12630
3506,Truck36258,721,SourceSink12253,12749
3507,Truck36532,676,SourceSink11302,12541
3508,Truck37145,571,SourceSink13012,12656
3509,Truck37740,477,SourceSink13040,12354
3510,Truck37771,472,SourceSink12354,12757
3511,Truck37955,437,SourceSink11302,12625
3512,Truck38156,403,SourceSink12254,12756
3513,Truck39335,202,SourceSink13033,12800
3514,Truck39365,198,SourceSink13022,12800
3515,Truck40181,67,SourceSink12625,12657
3516,Truck37196,564,SourceSink13040,12629
3517,Truck38109,411,SourceSink10000,12750
3518,Truck38806,296,SourceSink12657,10000
3519,Truck39413,191,SourceSink12656,12799
3520,Truck36607,667,SourceSink12749,13011
3521,Truck37343,542,SourceSink13022,12625
3522,Truck38689,315,SourceSink12630,12354
3523,Truck39124,240,SourceSink13023,12870
3524,Truck39494,180,SourceSink12624,10000
3525,Truck39606,163,SourceSink12750,12630
3526,Truck40405,31,SourceSink13040,13012
3527,Truck36043,762,SourceSink13040,12757
3528,Truck36152,742,SourceSink12750,13040
3529,Truck37561,509,SourceSink12624,13034
3530,Truck37956,440,SourceSink12254,12799
3531,Truck37970,437,SourceSink11303,13040
3532,Truck38218,396,SourceSink12355,13022
3533,Truck38224,395,SourceSink12355,13012
3534,Truck39049,253,SourceSink12254,12656
3535,Truck38102,416,SourceSink13012,10000
3536,Truck39061,252,SourceSink12871,12541
3537,Truck40082,85,SourceSink12355,11303
3538,Truck37927,448,SourceSink11303,12799
3539,Truck38200,401,SourceSink12254,12750
3540,Truck38719,313,SourceSink12542,12799
3541,Truck38841,294,SourceSink12870,12542
3542,Truck39517,180,SourceSink12355,12656
3543,Truck39843,124,SourceSink13022,13011
3544,Truck40507,17,SourceSink13012,13023
3545,Truck35765,812,SourceSink12757,12253
3546,Truck36608,671,SourceSink12756,12871
3547,Truck36610,671,SourceSink13040,12749
3548,Truck37028,598,SourceSink12871,12749
3549,Truck37216,564,SourceSink11302,12624
3550,Truck37233,562,SourceSink12625,13034
3551,Truck37379,541,SourceSink13012,12625
3552,Truck37680,493,SourceSink12624,13033
3553,Truck37790,475,SourceSink13034,12354
3554,Truck38660,323,SourceSink12541,13034
3555,Truck38839,295,SourceSink12354,12870
3556,Truck40278,56,SourceSink13034,12253
3557,Truck37125,582,SourceSink13012,12630
3558,Truck37318,550,SourceSink12625,13023
3559,Truck37601,507,SourceSink12624,13011
3560,Truck37969,442,SourceSink13040,12254
3561,Truck39179,233,SourceSink12625,10000
3562,Truck39182,232,SourceSink13022,12870
3563,Truck39578,172,SourceSink12757,12656
3564,Truck40349,45,SourceSink12625,12630
3565,Truck38644,328,SourceSink12355,12750
3566,Truck39190,231,SourceSink12625,11303
3567,Truck39699,152,SourceSink12750,12656
3568,Truck40355,45,SourceSink12629,12630
3569,Truck36756,648,SourceSink13012,12749
3570,Truck37240,564,SourceSink12624,11302
3571,Truck38025,435,SourceSink10000,13011
3572,Truck38108,420,SourceSink13022,12254
3573,Truck38176,409,SourceSink12750,11303
3574,Truck39420,198,SourceSink13022,12800
3575,Truck38125,418,SourceSink13040,12355
3576,Truck38272,395,SourceSink13012,12355
3577,Truck36215,740,SourceSink13034,12750
3578,Truck36763,649,SourceSink13022,12749
3579,Truck37272,562,SourceSink12625,13034
3580,Truck37708,493,SourceSink12624,13033
3581,Truck38091,424,SourceSink12254,13033
3582,Truck38160,414,SourceSink13012,11303
3583,Truck38694,323,SourceSink12541,13034
3584,Truck40238,67,SourceSink12629,12657
3585,Truck40323,54,SourceSink13012,12871
3586,Truck40525,20,SourceSink13033,13034
3587,Truck36102,760,SourceSink13034,12757
3588,Truck38436,369,SourceSink12871,12254
3589,Truck38609,337,SourceSink12354,12657
3590,Truck40518,22,SourceSink13040,13033
3591,Truck37105,592,SourceSink13034,12656
3592,Truck37290,562,SourceSink13034,12625
3593,Truck37752,488,SourceSink13012,12624
3594,Truck38104,425,SourceSink13023,10000
3595,Truck39557,180,SourceSink10000,12624
3596,Truck36207,744,SourceSink13040,12756
3597,Truck36729,657,SourceSink12749,13023
3598,Truck36674,666,SourceSink10000,11302
3599,Truck37375,550,SourceSink12625,13023
3600,Truck37765,488,SourceSink12624,13012
3601,Truck39097,257,SourceSink12749,12355
3602,Truck39361,213,SourceSink12355,12657
3603,Truck40338,55,SourceSink13022,12871
3604,Truck34830,975,SourceSink11302,13022
3605,Truck36083,767,SourceSink12799,13023
3606,Truck36346,721,SourceSink12253,12749
3607,Truck37650,507,SourceSink12624,13011
3608,Truck37950,455,SourceSink13022,12354
3609,Truck38049,437,SourceSink11302,12625
3610,Truck39013,274,SourceSink12625,12354
3611,Truck40268,67,SourceSink12629,12657
3612,Truck40659,4,SourceSink12629,12625
3613,Truck36664,671,SourceSink13040,12749
3614,Truck37835,477,SourceSink13040,12354
3615,Truck37853,474,SourceSink13034,12542
3616,Truck39487,197,SourceSink13012,12800
3617,Truck40527,26,SourceSink13040,13023
3618,Truck38177,418,SourceSink13040,12355
3619,Truck38843,306,SourceSink12541,12657
3620,Truck39680,165,SourceSink12756,12630
3621,Truck39730,156,SourceSink12541,12354
3622,Truck40333,59,SourceSink12871,13033
3623,Truck37058,605,SourceSink12657,13022
3624,Truck37541,528,SourceSink12756,12800
3625,Truck38249,407,SourceSink11302,12656
3626,Truck38707,329,SourceSink12624,12757
3627,Truck39208,239,SourceSink11302,12757
3628,Truck39468,202,SourceSink12800,12355
3629,Truck40416,45,SourceSink12625,12630
3630,Truck37328,562,SourceSink12625,13034
3631,Truck39392,213,SourceSink12355,12657
3632,Truck39695,165,SourceSink12630,12756
3633,Truck39810,144,SourceSink10000,12542
3634,Truck39822,143,SourceSink12542,11303
3635,Truck40345,59,SourceSink12871,13033
3636,Truck40508,32,SourceSink13022,13040
3637,Truck37433,546,SourceSink12625,13033
3638,Truck37674,509,SourceSink13034,12624
3639,Truck39511,197,SourceSink13012,12800
3640,Truck39972,119,SourceSink12657,12750
3641,Truck37288,571,SourceSink13012,12656
3642,Truck40222,81,SourceSink12749,12656
3643,Truck36044,781,SourceSink11302,12800
3644,Truck39067,270,SourceSink12253,12800
3645,Truck35182,924,SourceSink11302,12871
3646,Truck35860,812,SourceSink12253,12757
3647,Truck38076,440,SourceSink13034,12254
3648,Truck38141,429,SourceSink11303,12757
3649,Truck38299,403,SourceSink12542,12871
3650,Truck39770,156,SourceSink12541,12354
3651,Truck39806,150,SourceSink12355,12629
3652,Truck36752,664,SourceSink11302,11303
3653,Truck37109,603,SourceSink13034,12630
3654,Truck40549,30,SourceSink13034,13022
3655,Truck36288,742,SourceSink13034,12756
3656,Truck36744,666,SourceSink11302,10000
3657,Truck37353,564,SourceSink12629,13040
3658,Truck38290,407,SourceSink11302,12656
3659,Truck38684,340,SourceSink12749,10000
3660,Truck39612,186,SourceSink12542,12354
3661,Truck38098,439,SourceSink10000,13040
3662,Truck39625,185,SourceSink12354,12542
3663,Truck39639,182,SourceSink12625,12750
3664,Truck40388,58,SourceSink12253,13040
3665,Truck40437,50,SourceSink11303,12354
3666,Truck34906,975,SourceSink13022,11302
3667,Truck36818,656,SourceSink11302,12254
3668,Truck37175,594,SourceSink13040,12656
3669,Truck37910,475,SourceSink12354,13034
3670,Truck38022,455,SourceSink12354,13022
3671,Truck38033,453,SourceSink13012,12542
3672,Truck38105,440,SourceSink13034,12254
3673,Truck39186,252,SourceSink13034,12870
3674,Truck39749,163,SourceSink12630,12750
3675,Truck39922,134,SourceSink12254,12542
3676,Truck40720,6,SourceSink13034,13040
3677,Truck36314,740,SourceSink13022,12757
3678,Truck36822,657,SourceSink13023,12749
3679,Truck37005,625,SourceSink13034,12657
3680,Truck40171,97,SourceSink12355,12624
3681,Truck40415,55,SourceSink12254,12354
3682,Truck36319,740,SourceSink12757,13022
3683,Truck36519,708,SourceSink12799,12871
3684,Truck36782,664,SourceSink11302,11303
3685,Truck37819,493,SourceSink12624,13033
3686,Truck38126,437,SourceSink11302,12625
3687,Truck38385,395,SourceSink12355,13012
3688,Truck39809,155,SourceSink12541,12542
3689,Truck39869,145,SourceSink12542,10000
3690,Truck39931,135,SourceSink12542,12254
3691,Truck36443,721,SourceSink13012,12756
3692,Truck36529,708,SourceSink12799,12871
3693,Truck38255,418,SourceSink12355,13040
3694,Truck38273,416,SourceSink13034,12355
3695,Truck39101,272,SourceSink12630,11303
3696,Truck39813,155,SourceSink12541,12542
3697,Truck38258,419,SourceSink13012,12254
3698,Truck35246,924,SourceSink12871,11302
3699,Truck38042,455,SourceSink12354,13022
3700,Truck38051,454,SourceSink12354,12756
3701,Truck38486,381,SourceSink12749,12354
3702,Truck38977,296,SourceSink10000,12657
3703,Truck36469,720,SourceSink13022,12750
3704,Truck37358,572,SourceSink13022,12656
3705,Truck38237,424,SourceSink12254,13033
3706,Truck38828,325,SourceSink12541,13040
3707,Truck38955,302,SourceSink13012,12541
3708,Truck39653,186,SourceSink12542,12354
3709,Truck40454,55,SourceSink13022,12871
3710,Truck40494,48,SourceSink12749,12657
3711,Truck35252,924,SourceSink11302,12871
3712,Truck36126,779,SourceSink13034,12799
3713,Truck36353,739,SourceSink13012,12757
3714,Truck37646,527,SourceSink12253,12354
3715,Truck38137,441,SourceSink12757,12541
3716,Truck38422,395,SourceSink13012,12355
3717,Truck38804,330,SourceSink12254,12749
3718,Truck39211,255,SourceSink12870,11303
3719,Truck36255,758,SourceSink13012,12799
3720,Truck36354,740,SourceSink13034,12750
3721,Truck38197,433,SourceSink11303,13011
3722,Truck39185,260,SourceSink12542,12800
3723,Truck38151,441,SourceSink12757,12541
3724,Truck38307,415,SourceSink13022,11303
3725,Truck38854,323,SourceSink12541,13034
3726,Truck39019,294,SourceSink12657,11303
3727,Truck40013,128,SourceSink13011,13033
3728,Truck37209,598,SourceSink12749,12871
3729,Truck38541,374,SourceSink11302,12657
3730,Truck39447,223,SourceSink10000,12800
3731,Truck39885,150,SourceSink12355,12625
3732,Truck37530,550,SourceSink12625,13023
3733,Truck38089,453,SourceSink13012,12542
3734,Truck36267,760,SourceSink13034,12757
3735,Truck39943,142,SourceSink11303,12542
3736,Truck40042,127,SourceSink12253,12871
3737,Truck40067,124,SourceSink13011,13022
3738,Truck34868,995,SourceSink13034,11302
3739,Truck38336,414,SourceSink11303,13012
3740,Truck38425,400,SourceSink12355,13033
3741,Truck38881,323,SourceSink13034,12541
3742,Truck38967,306,SourceSink12541,12657
3743,Truck39221,259,SourceSink11302,12750
3744,Truck40113,116,SourceSink12541,11303
3745,Truck37963,477,SourceSink12354,13040
3746,Truck38410,403,SourceSink12254,12756
3747,Truck39142,274,SourceSink10000,12630
3748,Truck39290,250,SourceSink13011,12870
3749,Truck39673,190,SourceSink12541,12624
3750,Truck40094,121,SourceSink12541,12254
3751,Truck40498,56,SourceSink13034,12253
3752,Truck36383,742,SourceSink13034,12756
3753,Truck37916,489,SourceSink13022,12624
3754,Truck38075,459,SourceSink13033,12354
3755,Truck38725,350,SourceSink12541,12749
3756,Truck39152,274,SourceSink12354,12629
3757,Truck40662,31,SourceSink13040,13012
3758,Truck38574,375,SourceSink12253,12541
3759,Truck39050,294,SourceSink12542,12757
3760,Truck39651,197,SourceSink12800,13012
3761,Truck36395,742,SourceSink12756,13034
3762,Truck37092,627,SourceSink13040,12657
3763,Truck38011,474,SourceSink13034,12542
3764,Truck38284,428,SourceSink12254,13023
3765,Truck38329,420,SourceSink13022,12254
3766,Truck38353,416,SourceSink13012,10000
3767,Truck38580,375,SourceSink12541,12253
3768,Truck39508,221,SourceSink11303,12800
3769,Truck36283,762,SourceSink12757,13040
3770,Truck38872,329,SourceSink12624,12757
3771,Truck40054,132,SourceSink13023,13011
3772,Truck40398,76,SourceSink12253,13023
3773,Truck40570,48,SourceSink12657,12749
3774,Truck36114,792,SourceSink12253,12750
3775,Truck36811,676,SourceSink11302,12541
3776,Truck37275,598,SourceSink12749,12871
3777,Truck37629,542,SourceSink13022,12629
3778,Truck38019,475,SourceSink13034,12354
3779,Truck38303,425,SourceSink10000,13023
3780,Truck38484,395,SourceSink12355,13012
3781,Truck38754,350,SourceSink12749,12541
3782,Truck38770,348,SourceSink12799,12624
3783,Truck39232,263,SourceSink10000,12656
3784,Truck39252,260,SourceSink12542,12800
3785,Truck40092,127,SourceSink12253,12871
3786,Truck40526,56,SourceSink13034,12253
3787,Truck36568,719,SourceSink13012,12750
3788,Truck37236,604,SourceSink13012,12657
3789,Truck37246,603,SourceSink13034,12630
3790,Truck38322,424,SourceSink13033,12254
3791,Truck38521,389,SourceSink12630,12800
3792,Truck40611,43,SourceSink12542,12624
3793,Truck40787,15,SourceSink12630,12656
3794,Truck36010,812,SourceSink12757,12253
3795,Truck37722,529,SourceSink12542,11302
3796,Truck38020,477,SourceSink13040,12354
3797,Truck38567,381,SourceSink12354,12749
3798,Truck39131,284,SourceSink12541,12630
3799,Truck40541,55,SourceSink12354,12254
3800,Truck36995,648,SourceSink13012,12749
3801,Truck38115,459,SourceSink12354,13033
3802,Truck38350,421,SourceSink10000,13033
3803,Truck39548,220,SourceSink13040,12800
3804,Truck37324,594,SourceSink13040,12656
3805,Truck37535,561,SourceSink12624,12253
3806,Truck38158,454,SourceSink12542,13022
3807,Truck38282,435,SourceSink13011,10000
3808,Truck40533,59,SourceSink13033,12871
3809,Truck40620,45,SourceSink12630,12625
3810,Truck40814,14,SourceSink13033,13022
3811,Truck38260,439,SourceSink13040,10000
3812,Truck38379,418,SourceSink11302,12630
3813,Truck40551,56,SourceSink12253,13034
3814,Truck40774,22,SourceSink13040,13033
3815,Truck35916,831,SourceSink12253,12799
3816,Truck36450,742,SourceSink13034,12756
3817,Truck37549,561,SourceSink12253,12624
3818,Truck38403,416,SourceSink13012,10000
3819,Truck39296,260,SourceSink12870,12254
3820,Truck40156,123,SourceSink13012,13011
3821,Truck40771,23,SourceSink12757,12799
3822,Truck36552,728,SourceSink12750,13023
3823,Truck36898,669,SourceSink12749,13034
3824,Truck38387,419,SourceSink13012,12254
3825,Truck38474,403,SourceSink12542,12871
3826,Truck39782,184,SourceSink12625,12756
3827,Truck38057,474,SourceSink12542,13034
3828,Truck38807,350,SourceSink12749,12541
3829,Truck36164,792,SourceSink12253,12750
3830,Truck36983,656,SourceSink11302,12254
3831,Truck38483,404,SourceSink12354,12871
3832,Truck40249,111,SourceSink12749,12625
3833,Truck36055,812,SourceSink12253,12757
3834,Truck37580,560,SourceSink12870,12750
3835,Truck37816,521,SourceSink12871,12656
3836,Truck38321,433,SourceSink13011,11303
3837,Truck39317,261,SourceSink11303,12656
