,road,id,model_type,name,lat,lon,length,condition,length_class
282,N1,LRP183b,bridge,Mirsorai(2) box culvert,22.774197092,91.5728737519999,6.0,A,S
283,N1,LRP183br,link,road141,22.772224379049,91.57398213655429,487.0000000000234,-,-
284,N1,LRP184a,bridge,IANAINIPOL BOX CULVERT.,22.770251666098,91.5750905211087,9.7,A,S
285,N1,LRP184ar,link,road142,22.766657178744353,91.57777220161395,968.2999999999802,-,-
286,N1,LRP185a,bridge,BOKIMTOLA BOX CULVERT,22.7630626913907,91.5804538821192,4.0,A,S
287,N1,LRP185ar,link,road143,22.758314007951398,91.58452715288885,1354.000000000004,-,-
288,N1,LRP186a,bridge,VARTAKA BOX CULVERT,22.7535653245121,91.5886004236585,12.9,A,M
289,N1,LRP186ar,link,road144,22.752102337040498,91.5897422303637,391.0999999999964,-,-
290,N1,LRP187a,bridge,VARTAGIA BOX CULVERT,22.7506393495689,91.5908840370689,3.0,A,S
291,N1,LRP187ar,link,road145,22.7475765009563,91.59264196430266,781.0000000000202,-,-
292,N1,LRP187b,bridge,BOTHAGIA (-3) BOX CULVERT,22.7445136523437,91.5943998915364,8.1,B,S
293,N1,LRP187br,link,road146,22.73391520390835,91.5984165159908,2499.8999999999814,-,-
294,N1,LRP190a,bridge,NIAZAMPUR BOX CULVERT,22.723316755473,91.6024331404452,3.0,A,S
295,N1,LRP190ar,link,road147,22.7205705710057,91.6040977356072,704.9999999999984,-,-
296,N1,LRP191a,bridge,MIRJAPUR BOX CULVERT,22.7178243865384,91.6057623307692,3.0,A,S
297,N1,LRP191ar,link,road148,22.71754756038455,91.60593540769224,69.00000000000273,-,-
298,N1,LRP191b,bridge,MIRZAPUR (2) BOX CULVERT,22.7172707342307,91.6061084846153,3.0,A,S
299,N1,LRP191br,link,road149,22.71557173625595,91.6071718532451,447.00000000001705,-,-
300,N1,LRP191c,bridge,ISAMATI BOX CULVERT,22.7138727382812,91.6082352218749,19.2,C,M
301,N1,LRP191cr,link,road150,22.7078446211091,91.61160434138361,1507.7999999999868,-,-
302,N1,LRP193a,bridge,DUKHIN UTHPAR BOX CULVERT,22.701816503937,91.6149734608923,19.2,A,M
303,N1,LRP193ar,link,road151,22.6965341093759,91.61757125914986,1281.7999999999877,-,-
304,N1,LRP194a,bridge,VANGGARPOL BOX CULVERT,22.6912517148148,91.6201690574074,4.2,A,S
305,N1,LRP194ar,link,road152,22.6890607397603,91.62110381988015,537.8000000000015,-,-
306,N1,LRP195a,bridge,BORO KAMALDA BOX CULVERT,22.6868697647058,91.6220385823529,3.2,A,S
307,N1,LRP195ar,link,road153,22.6819235319051,91.624427763863,1195.8000000000122,-,-
308,N1,LRP196a,bridge,TARAT BOX CULVERT,22.6769772991044,91.6268169453731,6.0,A,S
309,N1,LRP196ar,link,road154,22.6734683691174,91.62808505746915,842.9999999999895,-,-
310,N1,LRP197a,bridge,Tarial Bazar Culvert,22.6699594391304,91.6293531695652,3.0,A,S
311,N1,LRP197ar,link,road155,22.66787166861925,91.63024126383665,500.0000000000143,-,-
312,N1,LRP197b,bridge,MIRJA PUR (3) BOX CULVERT,22.6657838981081,91.6311293581081,3.0,A,S
313,N1,LRP197br,link,road156,22.663689789794752,91.63232755035034,534.0000000000061,-,-
314,N1,LRP198a,bridge,SATU DURUAR HAT BOX CULVERT,22.6615956814814,91.6335257425926,3.0,A,S
315,N1,LRP198ar,link,road157,22.658154055446552,91.63572595953156,884.0000000000005,-,-
316,N1,LRP199a,bridge,RONA SORA CULVERT,22.6547124294117,91.6379261764705,3.1,A,S
317,N1,LRP199ar,link,road158,22.6528916920781,91.6389801479676,461.89999999997497,-,-
318,N1,LRP199b,bridge,NUNA CHARA BOX CULVERT,22.6510709547445,91.6400341194647,4.6,A,S
319,N1,LRP199br,link,road159,22.649263532987803,91.64097561826365,451.40000000001726,-,-
320,N1,LRP199c,bridge,BOTTOL BOX CULVERT,22.6474561112311,91.6419171170626,12.4,A,M
321,N1,LRP199cr,link,road160,22.641776351098052,91.6450631788598,1420.5999999999926,-,-
322,N1,LRP201a,bridge,KACHAI PATH BOX CULVERT,22.636096590965,91.648209240657,3.0,A,S
323,N1,LRP201ar,link,road161,22.635212581416752,91.64870848362415,220.0000000000132,-,-
324,N1,LRP201b,bridge,KACHAI POTTI BOX CULVERT,22.6343285718685,91.6492077265913,3.0,A,S
325,N1,LRP201br,link,road162,22.6312476035813,91.65098277621125,771.9999999999773,-,-
326,N1,LRP202a,bridge,EGOL PUR BOX CULVERT,22.6281666352941,91.6527578258312,3.0,A,S
327,N1,LRP202ar,link,road163,22.6269994863217,91.65347179062644,295.0000000000018,-,-
328,N1,LRP202b,bridge,UTTOR SITAKONDO BAZAR BOX CULVERT,22.6258323373493,91.6541857554217,6.1,B,S
329,N1,LRP202br,link,road164,22.624439254260203,91.6548265042874,336.9000000000177,-,-
330,N1,LRP203a,bridge,SITAKUNDA SLAB,22.6230461711711,91.6554672531531,3.0,A,S
331,N1,LRP203ar,link,road165,22.620401260091448,91.6567630985133,599.0000000000039,-,-
332,N1,LRP203b,bridge,MOHADAB PUR BOX CULVERT,22.6177563490118,91.6580589438735,3.0,A,S
333,N1,LRP203br,link,road166,22.6163731588196,91.65916299710014,475.999999999985,-,-
334,N1,LRP204a,bridge,PURBOMOHADAB PUR SLAB CULVERT(L),22.6149899686274,91.6602670503268,4.6,A,S
335,N1,LRP204ar,link,road167,22.61337282141045,91.6614178617225,431.400000000007,-,-
336,N1,LRP205a,bridge,MADICAL MORE CULVERT,22.6117556741935,91.6625686731182,3.0,A,S
337,N1,LRP205ar,link,road168,22.60779755768495,91.66497161597084,1018.9999999999914,-,-
338,N1,LRP206a,bridge,DOKHIN MOHADEB PUR BOX CULVERT,22.6038394411764,91.6673745588235,2.95,A,S
339,N1,LRP206ar,link,road169,22.603095068067148,91.66785564621844,191.05000000001684,-,-
340,N1,LRP206b,bridge,KALIAVA BOX CULVERT,22.6023506949579,91.6683367336134,4.5,B,S
341,N1,LRP206br,link,road170,22.5997586358049,91.6700779705512,686.5000000000025,-,-
342,N1,LRP206c,bridge,SKM BOX CULVERT(1),22.5971665766519,91.671819207489,9.3,B,S
343,N1,LRP206cr,link,road171,22.595527378522,91.67285407212685,413.6999999999734,-,-
344,N1,LRP207a,bridge,HATILOTA BOX CULVERT,22.5938881803921,91.6738889367647,4.5,A,S
345,N1,LRP207ar,link,road172,22.590461598584398,91.67546670272844,845.5000000000227,-,-
346,N1,LRP208a,bridge,BAROCONDO BRIDGE,22.5870350167767,91.6770444686922,22.25,C,M
347,N1,LRP208ar,link,road173,22.5842718457061,91.67829175504579,662.7500000000023,-,-
348,N1,LRP208d,bridge,BAROGINDO CULVERT,22.5815086746355,91.6795390413994,2.5,A,S
349,N1,LRP208dr,link,road174,22.579150848793148,91.6805808914647,563.5000000000025,-,-
350,N1,LRP209a,bridge,BARO-CUNDHOW BOX CULVERT,22.5767930229508,91.68162274153,10.2,A,M
351,N1,LRP209ar,link,road175,22.5735418080043,91.6828162035749,763.7999999999724,-,-
352,N1,LRP210a,bridge,PHPMORE BON CULVERT,22.5702905930578,91.6840096656198,3.0,A,S
353,N1,LRP210ar,link,road176,22.569143699751997,91.68434816305779,270.00000000002456,-,-
354,N1,LRP210b,bridge,CHARA KANDI BOX CULVERT,22.5679968064462,91.6846866604958,8.2,A,S
355,N1,LRP210br,link,road177,22.56720904904125,91.68493466206604,178.7999999999834,-,-
356,N1,LRP210d,bridge,R. R TEXTAIL BOX CULVERT,22.5664212916363,91.6851826636363,4.5,A,S
357,N1,LRP210dr,link,road178,22.5624711889491,91.68634445306415,919.5000000000066,-,-
358,N1,LRP211a,bridge,OHIDPUR BOX CULVERT,22.5585210862619,91.687506242492,4.1,A,S
359,N1,LRP211ar,link,road179,22.5564265319488,91.6881512787007,485.9000000000091,-,-
360,N1,LRP212a,bridge,BARSH BARIA BRIDGE,22.5543319776357,91.6887963149094,21.6,B,M
361,N1,LRP212ar,link,road180,22.5505523493633,91.6907111876365,940.3999999999891,-,-
362,N1,LRP213a,bridge,SOUTH BALSH KHALI BOX CULVERT,22.5467727210909,91.6926260603636,3.0,A,S
363,N1,LRP213ar,link,road181,22.5456312483636,91.6933785694545,297.00000000001137,-,-
364,N1,LRP213b,bridge,DOKHIN BASH-KHALI BOX CULVERT,22.5444897756363,91.6941310785454,5.2,A,S
365,N1,LRP213br,link,road182,22.5417598995528,91.6953381765176,651.7999999999822,-,-
366,N1,LRP214a,bridge,SOTTANA MONDIR CULVERT,22.5390300234693,91.6965452744898,8.2,A,S
367,N1,LRP214ar,link,road183,22.5346989136577,91.69850469867345,1041.8000000000113,-,-
368,N1,LRP215a,bridge,GULAM JUTE MILE BOX CULVERT,22.5303678038461,91.7004641228571,3.0,A,S
369,N1,LRP215ar,link,road184,22.5266518602825,91.702150369579,899.9999999999916,-,-
370,N1,LRP215b,bridge,KYSTELGATE ARCH,22.5229359167189,91.7038366163009,16.3,B,M
371,N1,LRP215br,link,road185,22.51714151656555,91.7063137026161,1404.6999999999923,-,-
372,N1,LRP217a,bridge,BORO KUMIRA BRIDGE,22.5113471164122,91.7087907889313,27.0,C,M
373,N1,LRP217ar,link,road186,22.508684580092847,91.710037805409,633.000000000025,-,-
374,N1,LRP218a,bridge,ROYL CIMINT GATE CULVETRT,22.5060220437735,91.7112848218867,4.5,A,S
375,N1,LRP218ar,link,road187,22.50305393867505,91.7127176561988,724.499999999985,-,-
376,N1,LRP218b,bridge,GORA MARA RCC GIRDER BRIDGE,22.5000858335766,91.7141504905109,17.6,A,M
377,N1,LRP218br,link,road188,22.4952632156045,91.71621158195215,1163.4000000000117,-,-
378,N1,LRP219a,bridge,GORA MARI BOX CULVERT,22.4904405976324,91.7182726733934,3.0,B,S
379,N1,LRP219ar,link,road189,22.48799430226445,91.71890181255876,561.9999999999977,-,-
380,N1,LRP220a,bridge,BARAOWLLA BOX CULVERT,22.4855480068965,91.7195309517241,4.5,A,S
381,N1,LRP220ar,link,road190,22.48335611068655,91.71994715748784,494.4999999999952,-,-
382,N1,LRP220b,bridge,Baro Aulia,22.4811642144766,91.7203633632516,24.33,D,M
383,N1,LRP220br,link,road191,22.477008651915497,91.7218133586926,961.66999999999,-,-
384,N1,LRP221a,bridge,HATIBORI BOX CULVERT,22.4728530893544,91.7232633541336,6.0,A,S
385,N1,LRP221ar,link,road192,22.4676458622772,91.7258970270668,1292.0000000000018,-,-
386,N1,LRP223a,bridge,Modonhat Bridge,22.4624386352,91.7285307,24.32,D,M
387,N1,LRP223ar,link,road193,22.45565074279355,91.7314065447179,1607.680000000005,-,-
388,N1,LRP224a,bridge,KODOM RASUL BOX CULVERT,22.4488628503871,91.7342823894358,3.0,A,S
389,N1,LRP224ar,link,road194,22.4474710918141,91.73482490907075,327.0000000000125,-,-
390,N1,LRP225a,bridge,SALAKHARPAD BRIDGE,22.4460793332411,91.7353674287057,26.3,C,M
391,N1,LRP225ar,link,road195,22.44179142743135,91.73701668802849,1029.6999999999832,-,-
392,N1,LRP226a,bridge,HASNA BAD BOX CULVERT,22.4375035216216,91.7386659473513,3.0,A,S
393,N1,LRP226ar,link,road196,22.4362886567567,91.73915933329724,307.0000000000023,-,-
394,N1,LRP226b,bridge,VATERIE BRIDGE,22.4350737918918,91.7396527192432,40.0,A,M
395,N1,LRP226br,link,road197,22.4285576727459,91.7438368492216,1609.000000000001,-,-
396,N1,LRP228a,bridge,DHAMAKHALI BRIDGE,22.4220415536,91.7480209792,35.1,B,M
397,N1,LRP228ar,link,road198,22.41252804905,91.752297547725,2291.8999999999983,-,-
398,N1,LRP230a,bridge,VATIARI CULVERT,22.4030145445,91.75657411625,5.0,A,S
399,N1,LRP230ar,link,road199,22.399677213763248,91.75741463716385,763.0000000000007,-,-
400,N1,LRP231a,bridge,T. B HOSPITAL GATE BOX CULVERT,22.3963398830265,91.7582551580777,3.0,A,S
401,N1,LRP231ar,link,road200,22.394528708794347,91.75867168595124,403.0000000000059,-,-
402,N1,LRP231b,bridge,GAMMON BRIDGE,22.3927175345622,91.7590882138248,18.0,A,M
403,N1,LRP231br,link,road201,22.388981708641097,91.7607969357924,908.9999999999925,-,-
