,road,id,model_type,name,lat,lon,length,condition
815,N1,LRP385gr,link,road409,21.3811102335526,92.07072123496235,22.30000000000091,-
816,N1,LRP386a,bridge,PANCHORI,21.3808422435754,92.0709982664804,0.8,A
817,N1,LRP386ar,link,road410,21.3793466675669,92.07067654525315,255.20000000002864,-
818,N1,LRP386b,bridge,DALA -2 SLAB CULVERT,21.3796187798882,92.0706130385474,1.5,B
819,N1,LRP386br,link,road411,21.3782535042298,92.07086768355941,144.500000000015,-
820,N1,LRP386c,bridge,DALA-2 SLAB CULVERT,21.3793128,92.0704913857142,1.5,A
821,N1,LRP386cr,link,road412,21.377796044505452,92.0711186085164,38.49999999996362,-
822,N1,LRP386d,bridge,DALA-3 SLAB CULVERT,21.3778510915584,92.0703548240259,2.2,C
823,N1,LRP386dr,link,road413,21.37646807404005,92.0716915620129,172.80000000001138,-
824,N1,LRP386e,bridge,DALA SLAB CULVERT,21.3768882285714,92.0711223285714,1.5,A
825,N1,LRP386er,link,road414,21.375712731915748,92.07259192093309,146.50000000002456,-
826,N1,LRP386f,bridge,DALA SLAB CULVERT,21.3762792890109,92.0717458313186,3.0,A
827,N1,LRP386fr,link,road415,21.375329654043,92.0733037864685,91.99999999997044,-
828,N1,LRP386g,bridge,DHALLA SLAB CULVERT,21.3750850565217,92.0730282999999,2.4,C
829,N1,LRP386gr,link,road416,21.374440407691203,92.07482598069615,211.59999999999863,-
830,N1,LRP387a,bridge,PANAR CHORI SLAB CULVERT,21.3745372352601,92.0740615132948,1.3,A
831,N1,LRP387ar,link,road417,21.373477040555798,92.07597730533735,148.69999999997725,-
832,N1,LRP387b,bridge,PANAR HORA SLAB CULVERT,21.3743800190751,92.0748617416184,1.3,A
833,N1,LRP387br,link,road418,21.3725351449744,92.07696451012956,87.70000000005548,-
834,N1,LRP387c,bridge,PANCR CHAR SLAB CULVERT,21.3737957588607,92.0766236613924,1.3,C
835,N1,LRP387cr,link,road419,21.371769698895953,92.07813357191756,217.69999999999408,-
836,N1,LRP387d,bridge,TULA BAGAN SLAB CULVERT,21.3724168458515,92.0778930973799,1.3,C
837,N1,LRP387dr,link,road420,21.3705310324677,92.07897229830826,215.69999999998453,-
838,N1,LRP387e,bridge,TULA BAGAN BOX CULVERT,21.3706902708737,92.0790672786407,1.3,A
839,N1,LRP387er,link,road421,21.36914475633235,92.0797679758875,222.69999999998953,-
840,N1,LRP387f,bridge,TELA BAGAN SLAB CULVERT,21.3697436389312,92.0796434824427,1.3,A
841,N1,LRP387fr,link,road422,21.3673352174788,92.0805026051286,116.699999999995,-
842,N1,LRP388a,bridge,TULA BAGAN.,21.3686452190839,92.0800514992366,1.3,A
843,N1,LRP388ar,link,road423,21.3663727221519,92.08069155225755,146.70000000002454,-
844,N1,LRP388b,bridge,PARARHORA CULVERT,21.367599241791,92.0804686731343,1.3,B
845,N1,LRP388br,link,road424,21.3644498340964,92.08050638341291,141.69999999997225,-
846,N1,LRP388c,bridge,TULA BAGUN,21.3649267960264,92.0813617278145,7.1,C
847,N1,LRP388cr,link,road425,21.36269849813,92.08075716963154,325.9000000000268,-
848,N1,LRP388d,bridge,TULA BAGAN,21.3641002252199,92.0813316052785,1.3,B
849,N1,LRP388dr,link,road426,21.3619140058342,92.08056707062991,94.70000000000364,-
850,N1,LRP388e,bridge,TOLA BAGAN,21.3613004264018,92.0805440936915,1.6,B
851,N1,LRP388er,link,road427,21.360023155373753,92.0799418133177,327.4000000000077,-
852,N1,LRP389a,bridge,TULA BAGAN,21.3604702002336,92.0801526114486,2.5,A
853,N1,LRP389ar,link,road428,21.3583627513168,92.07961765572429,101.499999999985,-
854,N1,LRP389b,bridge,NORTH-CONIAPARA,21.3597277864485,92.0798025359813,1.3,A
855,N1,LRP389br,link,road429,21.35487649082615,92.0791184147532,91.70000000001774,-
856,N1,LRP389c,bridge,NORTH CONIAPARA,21.3587458843457,92.0793395329439,2.2,C
857,N1,LRP389cr,link,road430,21.3520390480607,92.079154936285,120.79999999999045,-
858,N1,LRP389d,bridge,NORTH CONIA PARA BOX CULVERT,21.3562553024,92.0790827,4.0,A
859,N1,LRP389dr,link,road431,21.3491723097981,92.07896828766354,291.99999999999227,-
860,N1,LRP390a,bridge,Modomconiara,21.3500251952038,92.0784342935251,21.5,C
861,N1,LRP390ar,link,road432,21.34329090330965,92.07869899729525,704.4999999999991,-
862,N1,LRP390c,bridge,CONIA PARA,21.3453322117757,92.0789703396261,11.3,C
863,N1,LRP390cr,link,road433,21.3395856444723,92.0790066020809,531.7000000000064,-
864,N1,LRP391a,bridge,KHONIA POLONG,21.3420893171962,92.0788538753271,14.1,A
865,N1,LRP391ar,link,road434,21.3345035104678,92.08041237445485,359.8999999999668,-
866,N1,LRP391c,bridge,KHONIA POLONG.,21.3365566114155,92.0789637010654,2.3,B
867,N1,LRP391cr,link,road435,21.3301717686489,92.0823533396503,644.6999999999914,-
868,N1,LRP392a,bridge,DOA PATONG,21.3338390771689,92.0790428645357,24.1,C
869,N1,LRP392ar,link,road436,21.3274739297609,92.08396324991489,287.9000000000118,-
870,N1,LRP393a,bridge,JASOYA PALONG,21.3269177037394,92.0819708735826,45.6,C
871,N1,LRP393ar,link,road437,21.32375041581625,92.08573381839366,910.4000000000173,-
872,N1,LRP393c,bridge,JASOYA PALONG RCC GIDER BRIDGE,21.3237869258823,92.0857429782352,5.0,C
873,N1,LRP393cr,link,road438,21.3199982960407,92.08985112572344,543.0000000000018,-
874,N1,LRP394a,bridge,MORICHIA,21.3211087823529,92.0888836352941,11.2,D
875,N1,LRP394ar,link,road439,21.314667812886952,92.0930742334365,435.80000000000274,-
876,N1,LRP394c,bridge,Jasoya check post.,21.3205831278931,92.0894967632047,1.3,B
877,N1,LRP394cr,link,road440,21.312049823406,92.0931727545753,86.69999999996544,-
878,N1,LRP394e,bridge,MARIECHA BAZAR,21.3162096661991,92.0939592732117,49.3,C
879,N1,LRP394er,link,road441,21.3079775140905,92.09571826615539,677.7000000000323,-
880,N1,LRP395a,bridge,MORICHIA PALONG,21.308226843421,92.0972648315789,2.4,B
881,N1,LRP395ar,link,road442,21.298500821710498,92.09860990022925,1043.5999999999922,-
882,N1,LRP396a,bridge,MORICHIA PALONG,21.3035165189189,92.0968487459459,2.3,C
883,N1,LRP396ar,link,road443,21.295533284459452,92.0984555686161,572.6999999999887,-
884,N1,LRP396b,bridge,SHAPUR STEEL BEAM AND RCC SLAB,21.2997453619819,92.0974772590991,61.3,D
885,N1,LRP396br,link,road444,21.29174179676275,92.0990159469992,371.6999999999927,-
886,N1,LRP398a,bridge,SHAPUR,21.2887748,92.0999549688796,14.1,A
887,N1,LRP398ar,link,road445,21.2813902954317,92.10218865692974,1277.90000000003,-
888,N1,LRP398b,bridge,COTBAZR MUSLIM HOS,21.28755005,92.1000623912863,11.0,B
889,N1,LRP398br,link,road446,21.2795808453815,92.102834737611,126.99999999997681,-
890,N1,LRP398d,bridge,COURT BAZAR,21.2837382315436,92.1005546348993,10.3,A
891,N1,LRP398dr,link,road447,21.2756897520024,92.10485381314669,422.6999999999927,-
892,N1,LRP400a,bridge,RATNAPALANG,21.2740057908634,92.1044223449799,14.0,A
893,N1,LRP400ar,link,road448,21.2705696669463,92.10714719796326,1158.0000000000255,-
894,N1,LRP400c,bridge,CHADIRIKHANA,21.271611640763,92.1056070839357,23.5,A
895,N1,LRP400cr,link,road449,21.26859749430575,92.10883728069415,257.5000000000059,-
896,N1,LRP400e,bridge,EJILA,21.2676412724612,92.1091529913941,11.1,C
897,N1,LRP400er,link,road450,21.263844321125703,92.11406953947325,591.8999999999518,-
898,N1,LRP401a,bridge,HIZOLIA BRIDGE,21.2671335430292,92.1098720509466,50.6,C
899,N1,LRP401ar,link,road451,21.26287888284325,92.1152950176411,43.40000000005093,-
900,N1,LRP401c,bridge,MODDO RAJAPALONG,21.2655833478485,92.1120674774526,11.5,C
901,N1,LRP401cr,link,road452,21.2613192221385,92.117241990512,275.4999999999777,-
902,N1,LRP402a,bridge,JADIMURA BRIDGE,21.2600473697902,92.1189860875524,6.6,C
903,N1,LRP402ar,link,road453,21.2576269024683,92.12168664921549,947.4000000000077,-
904,N1,LRP402b,bridge,JADI MORA (2) CULVERT,21.2586242226573,92.1207179843356,2.4,A
905,N1,LRP402br,link,road454,21.25621351132865,92.1236575371678,238.59999999998544,-
906,N1,LRP402c,bridge,JADIMORA (3),21.2570550964285,92.1224165035714,17.0,A
907,N1,LRP402cr,link,road455,21.253754398214248,92.1265829017857,232.00000000002365,-
908,N1,LRP403a,bridge,JADIMORA (1),21.2552064351464,92.1243872108786,2.4,A
909,N1,LRP403ar,link,road456,21.25208546117115,92.1286141510859,296.5999999999782,-
910,N1,LRP403b,bridge,WEST OGALA,21.2538028,92.12659709,11.1,C
911,N1,LRP403br,link,road457,21.24976452966665,92.13195064866665,262.9000000000009,-
912,N1,LRP403d,bridge,OKYIA STATION,21.2504537,92.1307493,8.5,C
913,N1,LRP403dr,link,road458,21.2406660893069,92.1457532230198,439.4999999999791,-
914,N1,LRP404a,bridge,UKLIA-SHAHABMARKAT,21.2489644871959,92.1328410912932,2.4,C
915,N1,LRP404ar,link,road459,21.2391400102316,92.14709861817136,543.6000000000491,-
916,N1,LRP404b,bridge,UKHIYA BAZAR,21.2457262593333,92.1373042073333,20.7,B
917,N1,LRP404br,link,road460,21.2336231175454,92.1495037332121,429.29999999998864,-
918,N1,LRP408a,bridge,P. F PARA SLAB,21.2308784786138,92.1607571460396,2.0,A
919,N1,LRP408ar,link,road461,21.2249192803069,92.1614174520198,3572.9999999999886,-
920,N1,LRP408b,bridge,KUTUB PALONG,21.2293155332673,92.1613561450495,11.3,C
921,N1,LRP408br,link,road462,21.22334579075865,92.16192006839975,186.69999999997907,-
922,N1,LRP409a,bridge,KUTU - PALONG MOSZID SLAB,21.2215199757575,92.1617032590909,2.2,B
923,N1,LRP409ar,link,road463,21.218765780948047,92.16268370776325,920.8000000000018,-
924,N1,LRP409b,bridge,KOSHO - BINNA - BRIDGE,21.218960082,92.162077758,10.9,C
925,N1,LRP409br,link,road464,21.21694802263265,92.16381448053059,293.1000000000305,-
926,N1,LRP409d,bridge,KASHO - BINNAI SLAB,21.21737604825,92.16248399175,2.1,C
927,N1,LRP409dr,link,road465,21.2159034547372,92.16444536832395,192.89999999999318,-
928,N1,LRP410a,bridge,KATU PALLANG SLAB,21.2160115861386,92.1636641564356,2.0,A
929,N1,LRP410ar,link,road466,21.2111581572484,92.166841087173,228.0000000000182,-
930,N1,LRP410b,bridge,KUTUNG PALANG SLAB,21.2149359632653,92.1655512030612,1.8,A
931,N1,LRP410br,link,road467,21.209638475275902,92.16795396443379,239.19999999998544,-
932,N1,LRP410c,bridge,KOSUKONA,21.2144308612244,92.1664067448979,2.2,A
933,N1,LRP410cr,link,road468,21.20819901723455,92.1684037063199,96.79999999998954,-
934,N1,LRP411a,bridge,BALAKHALI TV CENTER,21.2063047283582,92.1700180179104,6.4,A
935,N1,LRP411ar,link,road469,21.2019685734711,92.17029764125604,1049.599999999983,-
936,N1,LRP411b,bridge,BALUKHALI-2 SLAB,21.2043409872865,92.1703567258064,2.2,A
937,N1,LRP411br,link,road470,21.1998282589325,92.17043209596105,237.8000000000091,-
938,N1,LRP412a,bridge,BALUKHALI KASTOM,21.2019671732447,92.1704006677419,3.1,A
939,N1,LRP412ar,link,road471,21.196370136047598,92.1692354938326,274.90000000002,-
940,N1,LRP412b,bridge,Balukali Old bus Stand Bridge,21.197632418584,92.1705772646017,38.7,C
941,N1,LRP412br,link,road472,21.19326217679745,92.1682273102002,444.3000000000041,-
942,N1,LRP412d,bridge,BAKUHHALI KASHAMIA,21.1953155305785,92.1705074661157,3.0,A
943,N1,LRP412dr,link,road473,21.189644981026,92.16490505551849,293.9999999999686,-
944,N1,LRP413a,bridge,BALUKHALI,21.1907730988505,92.1680703199233,9.4,B
945,N1,LRP413ar,link,road474,21.185239904790052,92.16295068807321,602.6000000000232,-
946,N1,LRP413b,bridge,BALUKHAKI,21.1888919350109,92.1658773557987,15.4,D
947,N1,LRP413br,link,road475,21.18315454585595,92.16145728356945,308.6000000000123,-
948,N1,LRP414a,bridge,GOGU GONA,21.1839744314735,92.1593026449213,1.2,A
949,N1,LRP414ar,link,road476,21.179697620675,92.15777762925075,939.799999999974,-
950,N1,LRP415a,bridge,THANGKHALI BOX CULVERT,21.1797067107296,92.1578310562231,3.1,C
951,N1,LRP415ar,link,road477,21.17609475855625,92.1565625446009,525.8999999999963,-
952,N1,LRP415b,bridge,THANG KHALI BOX CULVERT,21.177417156701,92.1570372113402,3.1,B
953,N1,LRP415br,link,road478,21.17389475345335,92.15588799394169,272.90000000001044,-
954,N1,LRP415c,bridge,Thang Khali Bridge,21.1754208098765,92.1562526135802,48.2,D
955,N1,LRP415cr,link,road479,21.1721210868737,92.1549575048546,193.80000000001866,-
956,N1,LRP416a,bridge,CHANG KHALI BRIDGE,21.1724828063829,92.1552940329787,9.4,C
957,N1,LRP416ar,link,road480,21.17035786864595,92.15422000739841,342.59999999997547,-
958,N1,LRP416b,bridge,CHANG KHALI BRIDGE,21.1703723502057,92.1547387765432,31.1,B
959,N1,LRP416br,link,road481,21.1685188492135,92.15353821257989,218.9,-
960,N1,LRP416d,bridge,Jam Toli Bridge,21.1688213638709,92.153662396129,9.4,C
961,N1,LRP416dr,link,road482,21.1671969617773,92.15293529905259,203.60000000002228,-
962,N1,LRP416e,bridge,JAM TOLI BOX CULVERT,21.168232930909,92.1531459818181,3.0,A
963,N1,LRP416er,link,road483,21.166610368579498,92.15266802684656,83.99999999998909,-
964,N1,LRP416f,bridge,DAIM PARA BRIDGE,21.1666653482213,92.1523376486166,9.3,B
965,N1,LRP416fr,link,road484,21.1643205463564,92.15233455778284,216.69999999999908,-
966,N1,LRP417a,bridge,DAIM PARA CULVERT,21.1655725596837,92.1522082019762,3.0,C
967,N1,LRP417ar,link,road485,21.162888530304798,92.15236695978439,127.9999999999718,-
968,N1,LRP417b,bridge,DAIM PARA CULVERT,21.16498780625,92.152190071875,4.6,A
969,N1,LRP417br,link,road486,21.161720640448898,92.1523548176276,64.40000000001683,-
970,N1,LRP417c,bridge,DAIM PARA CULVERT,21.1619757444915,92.1523314669491,1.25,C
971,N1,LRP417cr,link,road487,21.157219511868348,92.15287302687074,344.75000000000364,-
972,N1,LRP417d,bridge,DAIM PARA CULVERT,21.1602045009259,92.1525257175926,3.0,A
973,N1,LRP417dr,link,road488,21.15504757499825,92.15387066957695,201.00000000000773,-
974,N1,LRP417e,bridge,PALONG KHALI CULVERT,21.1584534746478,92.1525195633802,3.0,C
975,N1,LRP417er,link,road489,21.153110574498598,92.15478109423654,198.99999999999818,-
976,N1,LRP418a,bridge,PALONG KHALI BAZAR (1),21.1524632792452,92.1534145867924,9.4,C
977,N1,LRP418ar,link,road490,21.14750476704195,92.1564219014607,713.6000000000132,-
978,N1,LRP418b,bridge,PALONG KHALI BAZAR BRIDGE,21.1498906490706,92.1552156215613,15.2,C
979,N1,LRP418br,link,road491,21.14537770761985,92.15786892495976,350.79999999998546,-
980,N1,LRP419a,bridge,PALONG KHALI RCC GIDER BRIDGE,21.1477676743494,92.1570426250929,58.0,C
981,N1,LRP419ar,link,road492,21.1439890647037,92.15929786005884,278.9999999999891,-
982,N1,LRP419c,bridge,KARUN TOLI RCC GIDER BRIDGE,21.1425462548387,92.159429216129,3.3,B
983,N1,LRP419cr,link,road493,21.14071671945915,92.1615335617958,654.7000000000155,-
984,N1,LRP420a,bridge,GIRA TALI RCC GIDER BRIDGE,21.1408647661691,92.1605222283582,15.4,C
985,N1,LRP420ar,link,road494,21.13946563092935,92.1628600141791,212.60000000000863,-
986,N1,LRP420c,bridge,GIVATOLI RCC GIDER BRIDGE,21.140210455058,92.1615530950248,3.3,A
987,N1,LRP420cr,link,road495,21.1390657689924,92.16395325726845,130.6999999999577,-
988,N1,LRP420d,bridge,GIVA TOLI RCC GIDER BRIDGE,21.1388871840796,92.1636379074626,3.3,A
989,N1,LRP420dr,link,road496,21.138249820284052,92.16584830640305,267.700000000015,-
990,N1,LRP420e,bridge,GIVA TOLI BOX CULVERT,21.1380664956896,92.1651978,1.2,A
991,N1,LRP420er,link,road497,21.1377007727525,92.16760450627305,194.8000000000264,-
992,N1,LRP420f,bridge,GIVATOLI RCC GIDER BRIDGE,21.1379210829268,92.1663534195121,32.0,C
993,N1,LRP420fr,link,road498,21.13726680943215,92.1704280995998,91.9999999999668,-
994,N1,LRP421a,bridge,KATA KHALI RCC GIDER BRIDGE,21.1376124564885,92.1680587053435,12.3,D
995,N1,LRP421ar,link,road499,21.1368268770705,92.1720578496201,169.70000000001636,-
996,N1,LRP421c,bridge,ULI BANIA BOX CULVERT,21.1373350498154,92.1700112125461,1.2,C
997,N1,LRP421cr,link,road500,21.1361249828024,92.17397458653619,204.8000000000173,-
998,N1,LRP421d,bridge,Porbo Kata Khali Bridge,21.1366125359375,92.1745027796875,15.2,C
999,N1,LRP421dr,link,road501,21.1354256691833,92.17683074834575,468.79999999998046,-
1000,N1,LRP421f,bridge,ULUBANIA RCC GIDER BRIDGE,21.1360412976525,92.1760569938967,4.8,A
1001,N1,LRP421fr,link,road502,21.1339690925044,92.18037436505179,183.19999999998817,-
1002,N1,LRP422a,bridge,ULIBANIA BOX CULVERT,21.1349149157894,92.1779379605263,1.3,C
1003,N1,LRP422ar,link,road503,21.1324443187055,92.18237690638924,258.6999999999909,-
1004,N1,LRP422b,bridge,DMONIR GONA RCC GIDER BRIDGE,21.1342388024291,92.179158717004,3.3,A
1005,N1,LRP422br,link,road504,21.132003450313647,92.1831028591026,163.70000000003,-
1006,N1,LRP422c,bridge,BALUR KHALI -(1) RCC GIDER BRIDGE,21.1318968873563,92.1846917362069,4.7,B
1007,N1,LRP422cr,link,road505,21.130451484669102,92.18629767410945,668.3000000000018,-
1008,N1,LRP423a,bridge,BALU KHALI -2 BOX CULVERT,21.1299737216216,92.1868158522522,1.2,C
1009,N1,LRP423ar,link,road506,21.129148204053998,92.18774384729724,324.799999999965,-
1010,N1,LRP423b,bridge,Balu Khali Bridge,21.1297680981982,92.1870470012012,7.9,D
1011,N1,LRP423br,link,road507,21.12881255405405,92.18812116396396,26.10000000004866,-
1012,N1,LRP423c,bridge,W HIME KANG BOX CULVERT,21.1290060819819,92.187903612012,1.2,A
1013,N1,LRP423cr,link,road508,21.127054885352948,92.1896355410208,124.79999999997635,-
1014,N1,LRP423d,bridge,WHIKE KANG BOX CULVERT,21.1283226864864,92.1886718423423,1.2,A
1015,N1,LRP423dr,link,road509,21.126041590258097,92.190415365201,111.79999999999954,-
1016,N1,LRP423e,bridge,WHIKE KANG BOX CULVERT,21.1278570099099,92.1891953267267,1.2,B
1017,N1,LRP423er,link,road510,21.125383908937252,92.19095883814211,75.79999999999818,-
1018,N1,LRP424a,bridge,Wheke Kang Bridge,21.125103688724,92.1913674700296,6.4,D
1019,N1,LRP424ar,link,road511,21.12381920276905,92.19216401510326,384.6000000000196,-
1020,N1,LRP424b,bridge,WHIKE KANG BRIDGE,21.1237604940298,92.1921588880597,3.35,A
1021,N1,LRP424br,link,road512,21.12266519289725,92.192837926971,178.64999999995953,-
1022,N1,LRP424c,bridge,MOA EX-KANG-BAZAR,21.1229108079646,92.1927223495575,13.0,C
1023,N1,LRP424cr,link,road513,21.12068587315325,92.19450728928649,101.00000000003274,-
1024,N1,LRP424e,bridge,HOA EX KANG BAZAE,21.1225347168141,92.1929605601769,3.2,A
1025,N1,LRP424er,link,road514,21.11925453148395,92.19501752624225,47.79999999998772,-
1026,N1,LRP424g,bridge,HOACX KANG BARAR,21.1215698917647,92.1935169658823,73.3,C
1027,N1,LRP424gr,link,road515,21.1180639706834,92.1957688987236,52.7000000000332,-
1028,N1,LRP425a,bridge,AMTULI BOX CULVERT,21.1184609383419,92.1962922290155,3.4,A
1029,N1,LRP425ar,link,road516,21.11517697661775,92.19844251557154,479.5999999999473,-
1030,N1,LRP425b,bridge,TASSI-PARA BAR,21.1159743461538,92.1970744923076,2.8,A
1031,N1,LRP425br,link,road517,21.1133922484737,92.19958509329666,309.2000000000118,-
1032,N1,LRP425c,bridge,Tasse Bridge,21.1145580496021,92.1980208315649,12.8,D
1033,N1,LRP425cr,link,road518,21.1122209700391,92.20070024006816,178.2000000000309,-
1034,N1,LRP425e,bridge,LAMBA-BIL PORA,21.1118930148936,92.2005928021276,1.2,A
1035,N1,LRP425er,link,road519,21.1103321795398,92.2027153359475,408.7999999999682,-
1036,N1,LRP426a,bridge,LAMBABIL MIDDLE PARA,21.1108101507936,92.2020956942857,1.2,A
1037,N1,LRP426ar,link,road520,21.109563342838648,92.2037148378405,122.80000000002364,-
1038,N1,LRP426b,bridge,LAMBABIL MIDDLE,21.1098838904761,92.2033796485714,1.2,A
1039,N1,LRP426br,link,road521,21.10885859523805,92.2047434765584,102.79999999998499,-
1040,N1,LRP426c,bridge,LAMBA - BIL - (1) BOX CULVERT,21.108771344186,92.2048378697674,2.8,A
1041,N1,LRP426cr,link,road522,21.107032888759647,92.2061180148837,190.19999999998362,-
1042,N1,LRP426d,bridge,LAM BA BIL (2) BOX CULVERT,21.1083165348837,92.2053339813953,2.8,A
1043,N1,LRP426dr,link,road523,21.10517305261625,92.2066367183139,157.200000000025,-
1044,N1,LRP426e,bridge,LAMBA BIL (3) BOX CULVERT,21.1078333,92.2061073045454,1.2,A
1045,N1,LRP426er,link,road524,21.104205357272697,92.2073426777272,213.799999999975,-
1046,N1,LRP427a,bridge,LAMBA BIL BOX,21.1052944333333,92.20739816,1.2,C
1047,N1,LRP427ar,link,road525,21.102082732456097,92.2085280378947,293.8000000000159,-
1048,N1,LRP427b,bridge,Unchi-Prong Bridge,21.1020295703488,92.2079394552325,34.2,C
1049,N1,LRP427br,link,road526,21.09853041813175,92.2096997763631,361.800000000015,-
1050,N1,LRP427d,bridge,ON SIFAPAING BOX CULVERT,21.1005774145454,92.208578050909,3.0,A
1051,N1,LRP427dr,link,road527,21.097511315042098,92.2101271569081,185.99999999996453,-
1052,N1,LRP427e,bridge,UNCHING OPLONG CULVERT (1),21.0988710315789,92.2096579157894,1.2,A
1053,N1,LRP427er,link,road528,21.09562688129575,92.21098453162885,229.8000000000514,-
1054,N1,LRP428a,bridge,KUTUB DIA PARA (1) CULVERT,21.0950312659147,92.2114600974937,2.7,A
1055,N1,LRP428ar,link,road529,21.092778644872197,92.2121723438532,476.299999999985,-
1056,N1,LRP428b,bridge,KUTUB DIA PARA CULVERT,21.0944452155388,92.2116762629072,2.7,A
1057,N1,LRP428br,link,road530,21.091656124821398,92.2126859149796,66.30000000001682,-
1058,N1,LRP428c,bridge,KUTUB - DIA PARA (3),21.0923827310126,92.2123111474683,4.2,A
1059,N1,LRP428cr,link,road531,21.08967094036175,92.2135737611619,239.79999999997136,-
1060,N1,LRP428d,bridge,KANGOR PARA,21.0905260238297,92.2128845902127,2.7,A
1061,N1,LRP428dr,link,road532,21.08851286191485,92.21399784510635,218.30000000000365,-
1062,N1,LRP429a,bridge,KANGOR PARA MOZGID,21.088867034104,92.213695567052,1.2,A
1063,N1,LRP429ar,link,road533,21.08663976902825,92.21480770625325,207.8000000000032,-
1064,N1,LRP429b,bridge,KHAN GIOR PARA (1),21.0869591497109,92.2148363748555,2.8,A
1065,N1,LRP429br,link,road534,21.0846005478284,92.2157187962866,242.20000000000454,-
1066,N1,LRP429c,bridge,KHANGOR PRAMARY (2),21.0864997,92.2151111,1.2,A
1067,N1,LRP429cr,link,road535,21.083471342857102,92.21625758571426,57.799999999969074,-
1068,N1,LRP429d,bridge,KHAN GOR PARA BRIDGE,21.0844125039525,92.2159198454545,14.0,B
1069,N1,LRP429dr,link,road536,21.08181842496475,92.2170215702368,240.0000000000191,-
1070,N1,LRP429f,bridge,RHANCHOR PARA BOX CULVERT,21.0822419459459,92.2166012177177,1.2,A
1071,N1,LRP429fr,link,road537,21.07976225547295,92.2182656434742,261.7999999999768,-
1072,N1,LRP430a,bridge,KHANCHOR PARA (2),21.0804429857142,92.2174040714285,1.0,A
1073,N1,LRP430ar,link,road538,21.078080072972902,92.2194197343629,223.00000000004638,-
1074,N1,LRP430b,bridge,KHANCHOR PARA- BOX CULVERT,21.079224345977,92.2181232950191,1.0,A
1075,N1,LRP430br,link,road539,21.07670106545425,92.2201861197698,160.00000000000136,-
1076,N1,LRP430c,bridge,NOYA PARA (1) BOX CULVERT,21.077282565,92.2199300692307,3.0,A
1077,N1,LRP430cr,link,road540,21.0748877558516,92.22172143901095,295.0000000000018,-
1078,N1,LRP430d,bridge,NOYA PARA (1) BRIDGE,21.0757171602316,92.2214353972973,6.1,C
1079,N1,LRP430dr,link,road541,21.0734745179363,92.2228638829435,239.8999999999809,-
1080,N1,LRP431a,bridge,NAYAPARA,21.0741777849315,92.2222489445205,5.8,A
1081,N1,LRP431ar,link,road542,21.071857059132398,92.22340885559355,197.19999999997452,-
1082,N1,LRP431b,bridge,NOYA PARA,21.0724929467032,92.2235128087912,1.3,A
1083,N1,LRP431br,link,road543,21.068766397489497,92.22402367929979,256.7000000000382,-
1084,N1,LRP431c,bridge,GIMON KHALI BRIDGE,21.071231875641,92.2242923685897,5.8,B
1085,N1,LRP431cr,link,road544,21.06555276870285,92.22533728895169,176.19999999995952,-
1086,N1,LRP431d,bridge,GIM - MOGARI BRIDGE,21.0695363333333,92.2245687666666,7.5,C
1087,N1,LRP431dr,link,road545,21.063763048245548,92.22553890614029,199.50000000005048,-
1088,N1,LRP432a,bridge,NINA BAZAR BOX CULVERT,21.0650398482758,92.2245345498084,1.2,A
1089,N1,LRP432ar,link,road546,21.06066710049655,92.22558991648025,526.7999999999631,-
1090,N1,LRP432b,bridge,Noya Bazar(1) Bridge,21.0598736617647,92.2263822093137,30.9,C
1091,N1,LRP432br,link,road547,21.05708021074345,92.2269204537309,609.0999999999864,-
1092,N1,LRP433a,bridge,NOYA BAZAR CULVERT,21.0579897631578,92.226509045614,1.2,C
1093,N1,LRP433ar,link,road548,21.054965211208497,92.22810277033784,210.80000000004594,-
1094,N1,LRP433b,bridge,Naya Bazar(2) Bridge,21.0562943527173,92.2266452831521,9.4,D
1095,N1,LRP433br,link,road549,21.053571479533247,92.23007921009454,179.59999999996452,-
1096,N1,LRP433c,bridge,Naya Bazar(3) Bridge,21.0542867597222,92.2274586981481,11.8,C
1097,N1,LRP433cr,link,road550,21.0503733038768,92.23128966875905,262.2000000000009,-
1098,N1,LRP433d,bridge,KHARANG KHALI - BOX CUVERT (1),21.0519406592592,92.2296964950617,2.8,C
1099,N1,LRP433dr,link,road551,21.0471029302593,92.23322585067945,418.19999999999226,-
1100,N1,LRP434a,bridge,KHARANG KHAIL,21.0508486063492,92.233513137037,1.2,C
1101,N1,LRP434ar,link,road552,21.0456447289153,92.23558362888885,475.8000000000323,-
1102,N1,LRP434b,bridge,MOULIVI BAZAR FISHARI BRIDGE,21.0464598480314,92.23512063937,31.7,C
1103,N1,LRP434br,link,road553,21.0420524038305,92.23708633709239,513.299999999959,-
1104,N1,LRP435a,bridge,MOULOVI BAZAR BOX CULVERT (1),21.0422652012594,92.2367552062972,1.2,C
1105,N1,LRP435ar,link,road554,21.0381480235079,92.23873078912645,499.8000000000332,-
1106,N1,LRP435b,bridge,MOULOVI BAZAR BOX CULVERT,21.0404408514814,92.2376541207407,1.2,C
1107,N1,LRP435br,link,road555,21.034197659780247,92.23961997265846,226.80000000000865,-
1108,N1,LRP435c,bridge,ALI AXBAR PARA BOX CULVERT,21.0376449596296,92.2390520348148,6.2,A
1109,N1,LRP435cr,link,road556,21.031652415699952,92.2404281023356,337.7999999999941,-
