,VehicleID,Travel_Time
41,Truck12374,21
42,Truck12136,107
43,Truck12107,120
44,Truck12145,105
45,Truck12156,100
46,Truck12300,51
47,Truck12388,21
48,Truck12150,107
49,Truck12158,103
50,Truck12159,105
51,Truck12170,100
52,Truck12314,51
53,Truck12402,21
54,Truck12113,124
55,Truck12184,100
56,Truck12130,121
57,Truck12328,51
58,Truck12416,21
59,Truck12178,107
60,Truck12186,103
61,Truck12127,124
62,Truck12198,100
63,Truck12144,121
64,Truck12204,101
65,Truck12342,51
66,Truck12430,21
67,Truck12121,133
68,Truck12201,105
69,Truck12212,100
70,Truck12218,101
71,Truck12356,51
72,Truck12135,133
73,Truck12214,103
74,Truck12177,120
75,Truck12215,105
76,Truck12226,100
77,Truck12119,141
78,Truck12172,121
79,Truck12232,101
80,Truck12370,51
81,Truck12458,21
82,Truck12220,107
83,Truck12149,133
84,Truck12229,105
85,Truck12246,101
86,Truck12384,51
87,Truck12472,21
88,Truck12234,107
89,Truck12163,133
90,Truck12183,124
91,Truck12243,105
92,Truck12200,121
93,Truck12260,101
94,Truck12299,86
95,Truck12398,51
96,Truck12486,21
97,Truck12256,103
98,Truck12197,124
99,Truck12257,105
100,Truck12274,101
101,Truck12412,51
102,Truck12105,162
103,Truck12191,133
104,Truck12109,165
105,Truck12233,120
106,Truck12271,105
107,Truck12228,121
108,Truck12288,101
109,Truck12327,86
110,Truck12426,51
111,Truck12514,21
112,Truck12205,133
113,Truck12470,39
114,Truck12123,165
115,Truck12247,120
116,Truck12285,105
117,Truck12296,100
118,Truck12242,121
119,Truck12302,101
120,Truck12341,86
121,Truck12440,51
122,Truck12528,21
123,Truck12133,162
124,Truck12290,107
125,Truck12219,133
126,Truck12298,103
127,Truck12097,174
128,Truck12137,165
129,Truck12261,120
130,Truck12316,101
131,Truck12454,51
132,Truck12542,21
133,Truck12147,162
134,Truck12253,124
135,Truck12151,165
136,Truck12275,120
137,Truck12313,105
138,Truck12270,121
139,Truck12330,101
140,Truck12468,51
141,Truck12556,21
142,Truck12161,162
143,Truck12267,124
144,Truck12512,39
145,Truck12165,165
146,Truck12284,121
147,Truck12344,101
148,Truck12482,51
149,Truck12570,21
150,Truck12175,162
151,Truck12332,107
152,Truck12340,103
153,Truck12281,124
154,Truck12179,165
155,Truck12352,100
156,Truck12111,186
157,Truck12132,181
158,Truck12358,101
159,Truck12496,51
160,Truck12584,21
161,Truck12099,192
162,Truck12189,162
163,Truck12354,103
164,Truck12193,165
165,Truck12355,105
166,Truck12125,186
167,Truck12312,121
168,Truck12372,101
169,Truck12510,51
170,Truck12203,162
171,Truck12360,107
172,Truck12289,133
173,Truck12309,124
174,Truck12369,105
175,Truck12380,100
176,Truck12128,191
177,Truck12139,186
178,Truck12326,121
179,Truck12386,101
180,Truck12217,162
181,Truck12303,133
182,Truck12181,174
183,Truck12323,124
184,Truck12383,105
185,Truck12153,186
186,Truck12400,101
187,Truck12141,192
188,Truck12231,162
189,Truck12317,133
190,Truck12396,103
191,Truck12195,174
192,Truck12337,124
193,Truck12235,165
194,Truck12397,105
195,Truck12408,100
196,Truck12167,186
197,Truck12414,101
198,Truck12552,51
199,Truck12640,21
200,Truck12155,192
201,Truck12245,162
202,Truck12331,133
203,Truck12351,124
204,Truck12596,39
205,Truck12249,165
206,Truck12411,105
207,Truck12422,100
208,Truck12368,121
209,Truck12428,101
210,Truck12566,51
211,Truck12654,21
212,Truck12169,192
213,Truck12259,162
214,Truck12345,133
215,Truck12424,103
216,Truck12263,165
217,Truck12387,120
218,Truck12425,105
219,Truck12436,100
220,Truck12329,141
221,Truck12382,121
222,Truck12442,101
223,Truck12580,51
224,Truck12668,21
225,Truck12273,162
226,Truck12359,133
227,Truck12379,124
228,Truck12277,165
229,Truck12401,120
230,Truck12439,105
231,Truck12450,100
232,Truck12209,186
233,Truck12456,101
234,Truck12495,86
235,Truck12594,51
236,Truck12682,21
237,Truck12287,162
238,Truck12444,107
239,Truck12373,133
240,Truck12452,103
241,Truck12251,174
242,Truck12393,124
243,Truck12115,225
244,Truck12291,165
245,Truck12453,105
246,Truck12223,186
247,Truck12357,141
248,Truck12410,121
249,Truck12608,51
250,Truck12211,192
251,Truck12301,162
252,Truck12101,234
253,Truck12407,124
254,Truck12305,165
255,Truck12429,120
256,Truck12467,105
257,Truck12478,100
258,Truck12237,186
259,Truck12484,101
260,Truck12225,192
261,Truck12315,162
262,Truck12480,103
263,Truck12143,225
264,Truck12319,165
265,Truck12481,105
266,Truck12240,191
267,Truck12438,121
268,Truck12498,101
269,Truck12636,51
270,Truck12724,21
271,Truck12239,192
272,Truck12415,133
273,Truck12494,103
274,Truck12129,234
275,Truck12293,174
276,Truck12435,124
277,Truck12680,39
278,Truck12333,165
279,Truck12506,100
280,Truck12254,191
281,Truck12265,186
282,Truck12650,51
283,Truck12738,21
284,Truck12343,162
285,Truck12500,107
286,Truck12508,103
287,Truck12449,124
288,Truck12347,165
289,Truck12509,105
290,Truck12520,100
291,Truck12268,191
292,Truck12279,186
293,Truck12466,121
294,Truck12526,101
295,Truck12565,86
296,Truck12664,51
297,Truck12752,21
298,Truck12443,133
299,Truck12157,234
300,Truck12463,124
301,Truck12361,165
302,Truck12523,105
303,Truck12282,191
304,Truck12540,101
305,Truck12766,21
306,Truck12371,162
307,Truck12457,133
308,Truck12536,103
309,Truck12171,234
310,Truck12477,124
311,Truck12375,165
312,Truck12537,105
313,Truck12307,186
314,Truck12554,101
315,Truck12692,51
316,Truck12295,192
317,Truck12385,162
318,Truck12471,133
319,Truck12550,103
320,Truck12185,234
321,Truck12491,124
322,Truck12736,39
323,Truck12389,165
324,Truck12551,105
325,Truck12562,100
326,Truck12310,191
327,Truck12321,186
328,Truck12568,101
329,Truck12706,51
330,Truck12794,21
331,Truck12399,162
332,Truck12485,133
333,Truck12564,103
334,Truck12199,234
335,Truck12750,39
336,Truck12227,225
337,Truck12403,165
338,Truck12324,191
339,Truck12335,186
340,Truck12522,121
341,Truck12582,101
342,Truck12621,86
343,Truck12720,51
344,Truck12413,162
345,Truck12499,133
346,Truck12578,103
347,Truck12213,234
348,Truck12579,105
349,Truck12338,191
350,Truck12349,186
351,Truck12635,86
352,Truck12734,51
353,Truck12822,21
354,Truck12427,162
355,Truck12513,133
356,Truck12533,124
357,Truck12431,165
358,Truck12593,105
359,Truck12604,100
360,Truck12363,186
361,Truck12610,101
362,Truck12748,51
363,Truck12836,21
364,Truck12441,162
365,Truck12598,107
366,Truck12527,133
367,Truck12241,234
368,Truck12405,174
369,Truck12547,124
370,Truck12445,165
371,Truck12569,120
372,Truck12607,105
373,Truck12618,100
374,Truck12366,191
375,Truck12377,186
376,Truck12624,101
377,Truck12663,86
378,Truck12762,51
379,Truck12365,192
380,Truck12455,162
381,Truck12612,107
382,Truck12541,133
383,Truck12255,234
384,Truck12561,124
385,Truck12459,165
386,Truck12583,120
387,Truck12391,186
388,Truck12638,101
389,Truck12776,51
390,Truck12469,162
391,Truck12626,107
392,Truck12555,133
393,Truck12634,103
394,Truck12269,234
395,Truck12575,124
396,Truck12473,165
397,Truck12646,100
398,Truck12394,191
399,Truck12539,141
400,Truck12592,121
401,Truck12652,101
402,Truck12483,162
403,Truck12648,103
404,Truck12283,234
405,Truck12487,165
406,Truck12649,105
407,Truck12419,186
408,Truck12606,121
409,Truck12666,101
410,Truck12804,51
411,Truck12892,21
412,Truck12497,162
413,Truck12662,103
414,Truck12297,234
415,Truck12848,39
416,Truck12501,165
417,Truck12625,120
418,Truck12433,186
419,Truck12620,121
420,Truck12719,86
421,Truck12818,51
422,Truck12421,192
423,Truck12511,162
424,Truck12597,133
425,Truck12311,234
426,Truck12617,124
427,Truck12862,39
428,Truck12515,165
429,Truck12639,120
430,Truck12677,105
431,Truck12447,186
432,Truck12694,101
433,Truck12832,51
434,Truck12525,162
435,Truck12611,133
436,Truck12690,103
437,Truck12325,234
438,Truck12489,174
439,Truck12631,124
440,Truck12529,165
441,Truck12653,120
442,Truck12691,105
443,Truck12461,186
444,Truck12708,101
445,Truck12846,51
446,Truck12934,21
447,Truck12696,107
448,Truck12339,234
449,Truck12645,124
450,Truck12543,165
451,Truck12705,105
452,Truck12464,191
453,Truck12475,186
454,Truck12722,101
455,Truck12948,21
456,Truck12553,162
457,Truck12710,107
458,Truck12718,103
459,Truck12353,234
460,Truck12659,124
461,Truck12557,165
462,Truck12730,100
463,Truck12676,121
464,Truck12775,86
465,Truck12874,51
466,Truck12962,21
467,Truck12567,162
468,Truck12732,103
469,Truck12367,234
470,Truck12531,174
471,Truck12673,124
472,Truck12395,225
473,Truck12571,165
474,Truck12733,105
475,Truck12492,191
476,Truck12503,186
477,Truck12524,181
478,Truck12888,51
479,Truck12976,21
480,Truck12581,162
481,Truck12667,133
482,Truck12746,103
483,Truck12381,234
484,Truck12545,174
485,Truck12687,124
486,Truck12585,165
487,Truck12747,105
488,Truck12758,100
489,Truck12517,186
490,Truck12538,181
491,Truck12704,121
492,Truck12764,101
493,Truck12902,51
494,Truck12990,21
495,Truck12505,192
496,Truck12595,162
497,Truck12681,133
498,Truck12946,39
499,Truck12599,165
500,Truck12723,120
501,Truck12761,105
502,Truck12778,101
503,Truck12817,86
504,Truck12916,51
505,Truck13004,21
506,Truck12519,192
507,Truck12609,162
508,Truck12695,133
509,Truck12409,234
510,Truck12573,174
511,Truck12715,124
512,Truck12613,165
513,Truck12786,100
514,Truck12534,191
515,Truck12792,101
516,Truck12930,51
517,Truck12623,162
518,Truck12780,107
519,Truck12709,133
520,Truck12423,234
521,Truck12729,124
522,Truck12627,165
523,Truck12751,120
524,Truck12789,105
525,Truck12548,191
526,Truck12559,186
527,Truck12806,101
528,Truck12845,86
529,Truck12944,51
530,Truck12637,162
531,Truck12437,234
532,Truck12743,124
533,Truck12465,225
534,Truck12641,165
535,Truck12803,105
536,Truck12760,121
537,Truck12820,101
538,Truck12859,86
539,Truck12958,51
540,Truck12651,162
541,Truck12808,107
542,Truck12737,133
543,Truck12451,234
544,Truck13002,39
545,Truck12655,165
546,Truck12779,120
547,Truck12828,100
548,Truck12576,191
549,Truck12587,186
550,Truck12774,121
551,Truck12834,101
552,Truck12972,51
553,Truck13060,21
554,Truck12665,162
555,Truck12771,124
556,Truck13016,39
557,Truck12493,225
558,Truck12669,165
559,Truck12793,120
560,Truck12831,105
561,Truck12590,191
562,Truck12601,186
563,Truck12622,181
564,Truck12788,121
565,Truck12887,86
566,Truck12589,192
567,Truck12679,162
568,Truck12765,133
569,Truck12479,234
570,Truck12683,165
571,Truck12807,120
572,Truck12856,100
573,Truck12615,186
574,Truck12802,121
575,Truck13000,51
576,Truck12603,192
577,Truck12693,162
578,Truck12850,107
579,Truck12697,165
580,Truck12870,100
581,Truck12629,186
582,Truck12816,121
583,Truck12876,101
584,Truck13102,21
585,Truck12707,162
586,Truck12864,107
587,Truck12872,103
588,Truck12507,234
589,Truck12711,165
590,Truck12873,105
591,Truck12632,191
592,Truck12643,186
593,Truck12830,121
594,Truck12890,101
595,Truck12721,162
596,Truck12878,107
597,Truck12886,103
598,Truck12521,234
599,Truck12685,174
600,Truck12827,124
601,Truck13072,39
602,Truck12725,165
603,Truck12849,120
604,Truck12898,100
605,Truck12657,186
606,Truck12678,181
607,Truck12844,121
608,Truck12904,101
609,Truck13042,51
610,Truck12735,162
611,Truck12821,133
612,Truck12535,234
613,Truck12739,165
614,Truck12863,120
615,Truck12901,105
616,Truck12660,191
617,Truck12671,186
618,Truck12858,121
619,Truck12918,101
620,Truck13056,51
621,Truck12749,162
622,Truck12906,107
623,Truck12835,133
624,Truck12549,234
625,Truck12753,165
626,Truck12915,105
627,Truck12674,191
628,Truck12932,101
629,Truck13070,51
630,Truck13158,21
631,Truck12763,162
632,Truck12920,107
633,Truck12928,103
634,Truck12563,234
635,Truck12869,124
636,Truck12591,225
637,Truck12767,165
638,Truck12891,120
639,Truck12929,105
640,Truck12688,191
641,Truck12699,186
642,Truck12985,86
643,Truck13172,21
644,Truck12777,162
645,Truck12942,103
646,Truck12577,234
647,Truck12883,124
648,Truck13128,39
649,Truck12781,165
650,Truck12943,105
651,Truck12702,191
652,Truck12713,186
653,Truck12900,121
654,Truck12960,101
655,Truck13098,51
656,Truck13186,21
657,Truck12701,192
658,Truck12791,162
659,Truck12877,133
660,Truck12897,124
661,Truck12795,165
662,Truck12957,105
663,Truck12968,100
664,Truck12716,191
665,Truck12727,186
666,Truck12914,121
667,Truck12974,101
668,Truck13112,51
669,Truck12805,162
670,Truck12970,103
671,Truck12605,234
672,Truck12911,124
673,Truck12933,120
674,Truck12971,105
675,Truck12741,186
676,Truck12988,101
677,Truck13126,51
678,Truck13214,21
679,Truck12819,162
680,Truck12905,133
681,Truck12619,234
682,Truck12925,124
683,Truck12647,225
684,Truck12823,165
685,Truck12996,100
686,Truck12744,191
687,Truck12755,186
688,Truck12833,162
689,Truck12919,133
690,Truck12633,234
691,Truck12939,124
692,Truck12999,105
693,Truck12769,186
694,Truck12790,181
695,Truck12956,121
696,Truck13154,51
697,Truck13242,21
698,Truck12757,192
699,Truck12847,162
700,Truck13012,103
701,Truck12811,174
702,Truck12953,124
703,Truck12675,225
704,Truck12851,165
705,Truck13013,105
706,Truck13024,100
707,Truck12772,191
708,Truck12783,186
709,Truck13030,101
710,Truck13168,51
711,Truck13256,21
712,Truck12861,162
713,Truck13018,107
714,Truck12947,133
715,Truck13026,103
716,Truck12661,234
717,Truck12825,174
718,Truck13212,39
719,Truck12865,165
720,Truck13027,105
721,Truck12797,186
722,Truck12984,121
723,Truck13044,101
724,Truck13083,86
725,Truck13182,51
726,Truck13270,21
727,Truck12785,192
728,Truck12875,162
729,Truck13032,107
730,Truck12961,133
731,Truck13226,39
732,Truck12703,225
733,Truck12879,165
734,Truck13041,105
735,Truck12800,191
736,Truck12998,121
737,Truck13058,101
738,Truck13196,51
739,Truck13284,21
740,Truck12799,192
741,Truck12889,162
742,Truck13046,107
743,Truck12975,133
744,Truck12689,234
745,Truck12995,124
746,Truck12893,165
747,Truck13017,120
748,Truck13055,105
749,Truck13066,100
750,Truck12814,191
751,Truck13210,51
752,Truck12813,192
753,Truck12903,162
754,Truck12989,133
755,Truck13009,124
756,Truck12907,165
757,Truck13069,105
758,Truck12839,186
759,Truck12860,181
760,Truck13086,101
761,Truck13125,86
762,Truck13224,51
763,Truck12917,162
764,Truck13074,107
765,Truck13003,133
766,Truck13082,103
767,Truck12717,234
768,Truck13023,124
769,Truck13268,39
770,Truck12921,165
771,Truck13045,120
772,Truck13094,100
773,Truck12842,191
774,Truck12853,186
775,Truck13040,121
776,Truck13100,101
777,Truck13139,86
778,Truck13238,51
779,Truck12841,192
780,Truck12931,162
781,Truck13088,107
782,Truck13096,103
783,Truck12731,234
784,Truck12895,174
785,Truck13037,124
786,Truck12935,165
787,Truck13059,120
788,Truck13097,105
789,Truck13108,100
790,Truck12867,186
791,Truck13054,121
792,Truck13114,101
793,Truck13153,86
794,Truck13252,51
795,Truck12855,192
796,Truck12945,162
797,Truck13031,133
798,Truck12745,234
799,Truck13296,39
800,Truck12949,165
801,Truck13111,105
802,Truck12881,186
803,Truck13068,121
804,Truck13266,51
805,Truck13354,21
806,Truck12959,162
807,Truck13116,107
808,Truck12759,234
809,Truck12963,165
810,Truck12884,191
811,Truck13029,141
812,Truck13142,101
813,Truck13280,51
814,Truck12973,162
815,Truck13130,107
816,Truck12773,234
817,Truck13079,124
818,Truck12977,165
819,Truck13101,120
820,Truck12909,186
821,Truck13156,101
822,Truck13382,21
823,Truck12987,162
824,Truck13144,107
825,Truck13073,133
826,Truck12787,234
827,Truck13093,124
828,Truck12991,165
829,Truck13164,100
830,Truck12912,191
831,Truck12923,186
832,Truck13110,121
833,Truck13170,101
834,Truck13001,162
835,Truck13087,133
836,Truck12801,234
837,Truck13107,124
838,Truck13005,165
839,Truck13129,120
840,Truck13167,105
841,Truck12926,191
842,Truck12937,186
843,Truck13124,121
844,Truck13184,101
845,Truck13322,51
846,Truck13015,162
847,Truck12815,234
848,Truck13121,124
849,Truck13019,165
850,Truck13181,105
851,Truck12940,191
852,Truck12951,186
853,Truck13138,121
854,Truck13198,101
855,Truck13424,21
856,Truck13115,133
857,Truck13194,103
858,Truck12829,234
859,Truck13135,124
860,Truck13195,105
861,Truck12954,191
862,Truck12965,186
863,Truck12986,181
864,Truck13152,121
865,Truck13350,51
866,Truck13043,162
867,Truck13200,107
868,Truck13208,103
869,Truck12843,234
870,Truck13149,124
871,Truck13394,39
872,Truck13047,165
873,Truck13171,120
874,Truck13209,105
875,Truck12979,186
876,Truck13166,121
877,Truck13364,51
878,Truck13452,21
879,Truck12967,192
880,Truck13057,162
881,Truck13143,133
882,Truck12857,234
883,Truck13021,174
884,Truck13163,124
885,Truck13408,39
886,Truck13061,165
887,Truck13223,105
888,Truck12982,191
889,Truck12993,186
890,Truck13014,181
891,Truck13180,121
892,Truck13240,101
893,Truck13378,51
894,Truck13466,21
895,Truck12981,192
896,Truck13071,162
897,Truck13228,107
898,Truck13157,133
899,Truck13236,103
900,Truck12871,234
901,Truck13035,174
902,Truck13075,165
903,Truck13237,105
904,Truck13007,186
905,Truck13028,181
906,Truck13254,101
907,Truck13392,51
908,Truck13480,21
909,Truck13085,162
910,Truck12885,234
911,Truck13191,124
912,Truck13089,165
913,Truck13251,105
914,Truck13262,100
915,Truck13010,191
916,Truck13406,51
917,Truck13099,162
918,Truck13185,133
919,Truck13264,103
920,Truck12899,234
921,Truck13103,165
922,Truck13265,105
923,Truck13276,100
924,Truck13222,121
925,Truck13282,101
926,Truck13420,51
927,Truck13113,162
928,Truck13199,133
929,Truck13278,103
930,Truck12913,234
931,Truck12941,225
932,Truck13117,165
933,Truck13279,105
934,Truck13038,191
935,Truck13049,186
936,Truck13522,21
937,Truck13127,162
938,Truck13213,133
939,Truck12927,234
940,Truck13131,165
941,Truck13293,105
942,Truck13052,191
943,Truck13063,186
944,Truck13084,181
945,Truck13250,121
946,Truck13310,101
947,Truck13536,21
948,Truck13051,192
949,Truck13141,162
950,Truck13298,107
951,Truck13227,133
952,Truck13306,103
953,Truck13105,174
954,Truck13247,124
955,Truck13492,39
956,Truck13145,165
957,Truck13307,105
958,Truck13077,186
959,Truck13324,101
960,Truck13462,51
961,Truck13550,21
962,Truck13065,192
963,Truck13155,162
964,Truck13312,107
965,Truck13241,133
966,Truck12955,234
967,Truck13159,165
968,Truck13321,105
969,Truck13332,100
970,Truck13080,191
971,Truck13091,186
972,Truck13338,101
973,Truck13476,51
974,Truck13564,21
975,Truck13169,162
976,Truck13326,107
977,Truck13255,133
978,Truck12969,234
979,Truck13133,174
980,Truck13275,124
981,Truck13335,105
982,Truck13346,100
983,Truck13292,121
984,Truck13352,101
985,Truck13578,21
986,Truck13183,162
987,Truck13340,107
988,Truck13269,133
989,Truck13348,103
990,Truck12983,234
991,Truck13289,124
992,Truck13187,165
993,Truck13311,120
994,Truck13349,105
995,Truck13119,186
996,Truck13140,181
997,Truck13366,101
998,Truck13504,51
999,Truck13592,21
1000,Truck13197,162
1001,Truck13283,133
1002,Truck12997,234
1003,Truck13161,174
1004,Truck13303,124
1005,Truck13548,39
1006,Truck13201,165
1007,Truck13363,105
1008,Truck13374,100
1009,Truck13122,191
1010,Truck13320,121
1011,Truck13380,101
1012,Truck13518,51
1013,Truck13606,21
1014,Truck13211,162
1015,Truck13368,107
1016,Truck13297,133
1017,Truck13011,234
1018,Truck13175,174
1019,Truck13317,124
1020,Truck13215,165
1021,Truck13339,120
1022,Truck13377,105
1023,Truck13136,191
1024,Truck13147,186
1025,Truck13334,121
1026,Truck13532,51
1027,Truck13620,21
1028,Truck13225,162
1029,Truck13390,103
1030,Truck13025,234
1031,Truck13331,124
1032,Truck13053,225
1033,Truck13229,165
1034,Truck13391,105
1035,Truck13402,100
1036,Truck13150,191
1037,Truck13546,51
1038,Truck13239,162
1039,Truck13396,107
1040,Truck13325,133
1041,Truck13404,103
1042,Truck13039,234
1043,Truck13203,174
1044,Truck13345,124
1045,Truck13243,165
1046,Truck13367,120
1047,Truck13405,105
1048,Truck13309,141
1049,Truck13362,121
1050,Truck13422,101
1051,Truck13461,86
1052,Truck13560,51
1053,Truck13253,162
1054,Truck13410,107
1055,Truck13418,103
1056,Truck13359,124
1057,Truck13257,165
1058,Truck13419,105
1059,Truck13430,100
1060,Truck13178,191
1061,Truck13189,186
1062,Truck13376,121
1063,Truck13436,101
1064,Truck13574,51
1065,Truck13662,21
1066,Truck13177,192
1067,Truck13267,162
1068,Truck13353,133
1069,Truck13067,234
1070,Truck13373,124
1071,Truck13618,39
1072,Truck13095,225
1073,Truck13271,165
1074,Truck13433,105
1075,Truck13444,100
1076,Truck13192,191
1077,Truck13450,101
1078,Truck13588,51
1079,Truck13676,21
1080,Truck13281,162
1081,Truck13438,107
1082,Truck13446,103
1083,Truck13081,234
1084,Truck13387,124
1085,Truck13285,165
1086,Truck13409,120
1087,Truck13447,105
1088,Truck13206,191
1089,Truck13217,186
1090,Truck13464,101
1091,Truck13503,86
1092,Truck13602,51
1093,Truck13690,21
1094,Truck13205,192
1095,Truck13295,162
1096,Truck13381,133
1097,Truck13460,103
1098,Truck13259,174
1099,Truck13401,124
1100,Truck13646,39
1101,Truck13299,165
1102,Truck13220,191
1103,Truck13231,186
1104,Truck13478,101
1105,Truck13517,86
1106,Truck13616,51
1107,Truck13219,192
1108,Truck13395,133
1109,Truck13109,234
1110,Truck13415,124
1111,Truck13137,225
1112,Truck13313,165
1113,Truck13475,105
1114,Truck13486,100
1115,Truck13234,191
1116,Truck13245,186
1117,Truck13432,121
1118,Truck13531,86
1119,Truck13233,192
1120,Truck13323,162
1121,Truck13488,103
1122,Truck13123,234
1123,Truck13429,124
1124,Truck13327,165
1125,Truck13451,120
1126,Truck13489,105
1127,Truck13500,100
1128,Truck13248,191
1129,Truck13506,101
1130,Truck13545,86
1131,Truck13644,51
1132,Truck13732,21
1133,Truck13337,162
1134,Truck13494,107
1135,Truck13423,133
1136,Truck13688,39
1137,Truck13341,165
1138,Truck13465,120
1139,Truck13273,186
1140,Truck13294,181
1141,Truck13407,141
1142,Truck13520,101
1143,Truck13658,51
1144,Truck13746,21
1145,Truck13261,192
1146,Truck13351,162
1147,Truck13508,107
1148,Truck13437,133
1149,Truck13151,234
1150,Truck13457,124
1151,Truck13355,165
1152,Truck13287,186
1153,Truck13308,181
1154,Truck13474,121
1155,Truck13534,101
1156,Truck13573,86
1157,Truck13365,162
1158,Truck13530,103
1159,Truck13165,234
1160,Truck13369,165
1161,Truck13290,191
1162,Truck13301,186
1163,Truck13686,51
1164,Truck13379,162
1165,Truck13544,103
1166,Truck13179,234
1167,Truck13343,174
1168,Truck13485,124
1169,Truck13383,165
1170,Truck13507,120
1171,Truck13304,191
1172,Truck13315,186
1173,Truck13336,181
1174,Truck13502,121
1175,Truck13562,101
1176,Truck13601,86
1177,Truck13700,51
1178,Truck13788,21
1179,Truck13393,162
1180,Truck13479,133
1181,Truck13558,103
1182,Truck13193,234
1183,Truck13499,124
1184,Truck13744,39
1185,Truck13397,165
1186,Truck13559,105
1187,Truck13570,100
1188,Truck13318,191
1189,Truck13329,186
1190,Truck13516,121
1191,Truck13576,101
1192,Truck13714,51
1193,Truck13802,21
1194,Truck13493,133
1195,Truck13207,234
1196,Truck13371,174
1197,Truck13513,124
1198,Truck13235,225
1199,Truck13411,165
1200,Truck13584,100
1201,Truck13590,101
1202,Truck13629,86
1203,Truck13728,51
1204,Truck13816,21
1205,Truck13421,162
1206,Truck13221,234
1207,Truck13527,124
1208,Truck13425,165
1209,Truck13549,120
1210,Truck13587,105
1211,Truck13357,186
1212,Truck13604,101
1213,Truck13643,86
1214,Truck13742,51
1215,Truck13830,21
1216,Truck13435,162
1217,Truck13521,133
1218,Truck13541,124
1219,Truck13439,165
1220,Truck13612,100
1221,Truck13360,191
1222,Truck13844,21
1223,Truck13449,162
1224,Truck13535,133
1225,Truck13249,234
1226,Truck13555,124
1227,Truck13453,165
1228,Truck13577,120
1229,Truck13615,105
1230,Truck13385,186
1231,Truck13572,121
1232,Truck13632,101
1233,Truck13671,86
1234,Truck13770,51
1235,Truck13463,162
1236,Truck13263,234
1237,Truck13569,124
1238,Truck13467,165
1239,Truck13591,120
1240,Truck13640,100
1241,Truck13388,191
1242,Truck13399,186
1243,Truck13586,121
1244,Truck13872,21
1245,Truck13477,162
1246,Truck13634,107
1247,Truck13563,133
1248,Truck13642,103
1249,Truck13277,234
1250,Truck13481,165
1251,Truck13605,120
1252,Truck13413,186
1253,Truck13434,181
1254,Truck13600,121
1255,Truck13660,101
1256,Truck13798,51
1257,Truck13886,21
1258,Truck13491,162
1259,Truck13648,107
1260,Truck13291,234
1261,Truck13455,174
1262,Truck13597,124
1263,Truck13495,165
1264,Truck13619,120
1265,Truck13657,105
1266,Truck13416,191
1267,Truck13427,186
1268,Truck13448,181
1269,Truck13561,141
1270,Truck13614,121
1271,Truck13674,101
1272,Truck13713,86
1273,Truck13812,51
1274,Truck13900,21
1275,Truck13505,162
1276,Truck13305,234
1277,Truck13856,39
1278,Truck13509,165
1279,Truck13441,186
1280,Truck13628,121
1281,Truck13826,51
1282,Truck13914,21
1283,Truck13519,162
1284,Truck13684,103
1285,Truck13319,234
1286,Truck13625,124
1287,Truck13523,165
1288,Truck13685,105
1289,Truck13702,101
1290,Truck13840,51
1291,Truck13928,21
1292,Truck13443,192
1293,Truck13533,162
1294,Truck13698,103
1295,Truck13333,234
1296,Truck13361,225
1297,Truck13537,165
1298,Truck13699,105
1299,Truck13710,100
1300,Truck13458,191
1301,Truck13469,186
1302,Truck13490,181
1303,Truck13656,121
1304,Truck13716,101
1305,Truck13854,51
1306,Truck13547,162
1307,Truck13704,107
1308,Truck13633,133
1309,Truck13347,234
1310,Truck13551,165
1311,Truck13724,100
1312,Truck13472,191
1313,Truck13483,186
1314,Truck13670,121
1315,Truck13730,101
1316,Truck13769,86
1317,Truck13868,51
1318,Truck13956,21
1319,Truck13471,192
1320,Truck13718,107
1321,Truck13647,133
1322,Truck13726,103
1323,Truck13667,124
1324,Truck13565,165
1325,Truck13727,105
1326,Truck13497,186
1327,Truck13970,21
1328,Truck13575,162
1329,Truck13661,133
1330,Truck13375,234
1331,Truck13681,124
1332,Truck13579,165
1333,Truck13741,105
1334,Truck13511,186
1335,Truck13758,101
1336,Truck13896,51
1337,Truck13984,21
1338,Truck13589,162
1339,Truck13675,133
1340,Truck13754,103
1341,Truck13389,234
1342,Truck13695,124
1343,Truck13940,39
1344,Truck13755,105
1345,Truck13514,191
1346,Truck13525,186
1347,Truck13712,121
1348,Truck13772,101
1349,Truck13910,51
1350,Truck13998,21
1351,Truck13603,162
1352,Truck13760,107
1353,Truck13689,133
1354,Truck13403,234
1355,Truck13567,174
1356,Truck13709,124
1357,Truck13607,165
1358,Truck13780,100
1359,Truck13528,191
1360,Truck13539,186
1361,Truck13786,101
1362,Truck13924,51
1363,Truck14012,21
1364,Truck13617,162
1365,Truck13774,107
1366,Truck13703,133
1367,Truck13417,234
1368,Truck13968,39
1369,Truck13621,165
1370,Truck13745,120
1371,Truck13783,105
1372,Truck13542,191
1373,Truck13553,186
1374,Truck13740,121
1375,Truck13800,101
1376,Truck14026,21
1377,Truck13631,162
1378,Truck13717,133
1379,Truck13796,103
1380,Truck12096,709
1381,Truck13431,234
1382,Truck13737,124
1383,Truck13982,39
1384,Truck13635,165
1385,Truck13797,105
1386,Truck13556,191
1387,Truck13814,101
1388,Truck13853,86
1389,Truck14040,21
1390,Truck13645,162
1391,Truck13731,133
1392,Truck12110,709
1393,Truck13445,234
1394,Truck13609,174
1395,Truck13996,39
1396,Truck13649,165
1397,Truck13811,105
1398,Truck13822,100
